LoggerID,Date,TempInSitu,Salinity_psu
20739323,2024-02-11 17:10:00,22.761111111111113,22.60996003243669
20739323,2024-02-11 17:11:00,22.772222222222226,22.604045438036763
20739323,2024-02-11 17:12:00,22.772222222222226,22.604045438036763
20739323,2024-02-11 17:13:00,22.761111111111113,22.60923114929652
20739323,2024-02-11 17:14:00,22.772222222222226,22.603316741606026
20739323,2024-02-11 17:15:00,22.761111111111113,22.608575156988596
20739323,2024-02-11 17:16:00,22.761111111111113,22.60835649341612
20739323,2024-02-11 17:17:00,22.761111111111113,22.607846279444527
20739323,2024-02-11 17:18:00,22.749999999999996,22.61332538178143
20739323,2024-02-11 17:19:00,22.761111111111113,22.607408954331856
20739323,2024-02-11 17:20:00,22.761111111111113,22.607408954331856
20739323,2024-02-11 17:21:00,22.749999999999996,22.61266922799424
20739323,2024-02-11 17:22:00,22.749999999999996,22.612377604854867
20739323,2024-02-11 17:23:00,22.761111111111113,22.60697163027951
20739323,2024-02-11 17:24:00,22.761111111111113,22.60697163027951
20739323,2024-02-11 17:25:00,22.749999999999996,22.612377604854867
20739323,2024-02-11 17:26:00,22.761111111111113,22.606680081500357
20739323,2024-02-11 17:27:00,22.772222222222226,22.60127640726408
20739323,2024-02-11 17:28:00,22.772222222222226,22.60171361982262
20739323,2024-02-11 17:29:00,22.788888888888888,22.593393590962005
20739323,2024-02-11 17:30:00,22.788888888888888,22.593393590962005
20739323,2024-02-11 17:31:00,22.788888888888888,22.593393590962005
20739323,2024-02-11 17:32:00,22.788888888888888,22.593393590962005
20739323,2024-02-11 17:33:00,22.8,22.587704131939347
20739323,2024-02-11 17:34:00,22.8,22.587922599615624
20739323,2024-02-11 17:35:00,22.8,22.587704131939347
20739323,2024-02-11 17:36:00,22.788888888888888,22.593175067861942
20739323,2024-02-11 17:37:00,22.788888888888888,22.59273802245641
20739323,2024-02-11 17:38:00,22.772222222222226,22.60098493281394
20739323,2024-02-11 17:39:00,22.772222222222226,22.6007663272855
20739323,2024-02-11 17:40:00,22.788888888888888,22.59222813748904
20739323,2024-02-11 17:41:00,22.772222222222226,22.600329117023637
20739323,2024-02-11 17:42:00,22.761111111111113,22.605295231235086
20739323,2024-02-11 17:43:00,22.761111111111113,22.605076571638868
20739323,2024-02-11 17:44:00,22.761111111111113,22.60485791230776
20739323,2024-02-11 17:45:00,22.761111111111113,22.60485791230776
20739323,2024-02-11 17:46:00,22.749999999999996,22.61011754150875
20739323,2024-02-11 17:47:00,22.749999999999996,22.609898827203725
20739323,2024-02-11 17:48:00,22.761111111111113,22.6044205944408
20739323,2024-02-11 17:49:00,22.761111111111113,22.60463925324174
20739323,2024-02-11 17:50:00,22.761111111111113,22.60420193590496
20739323,2024-02-11 17:51:00,22.761111111111113,22.60463925324174
20739323,2024-02-11 17:52:00,22.761111111111113,22.60485791230776
20739323,2024-02-11 17:53:00,22.761111111111113,22.60485791230776
20739323,2024-02-11 17:54:00,22.772222222222226,22.599163228174284
20739323,2024-02-11 17:55:00,22.772222222222226,22.598944624854205
20739323,2024-02-11 17:56:00,22.772222222222226,22.599381831759345
20739323,2024-02-11 17:57:00,22.761111111111113,22.6044205944408
20739323,2024-02-11 17:58:00,22.749999999999996,22.609898827203725
20739323,2024-02-11 17:59:00,23.25,22.36639443158674
20739323,2024-02-11 18:00:00,23.333333333333336,22.32874071895674
20739323,2024-02-11 18:01:00,23.500000000000004,22.247180551687915
20739323,2024-02-11 18:02:00,23.58888888888889,22.20361053466306
20739323,2024-02-11 18:03:00,23.672222222222228,22.162938282546897
20739323,2024-02-11 18:04:00,23.700000000000003,22.149384914352968
20739323,2024-02-11 18:05:00,23.722222222222218,22.138167141310902
20739323,2024-02-11 18:06:00,23.722222222222218,22.13602772287281
20739323,2024-02-11 18:07:00,23.700000000000003,22.142892152398964
20739323,2024-02-11 18:08:00,23.722222222222218,22.127969478245106
20739323,2024-02-11 18:09:00,23.68888888888889,22.13897581832283
20739323,2024-02-11 18:10:00,23.683333333333334,22.136588699322687
