date,TempInSitu,Lux,Light_serial
01/15/2024 6:38:00,27.11,815.04,21335988
01/15/2024 6:39:00,27.45,689.6,21335988
01/15/2024 6:40:00,27.63,693.76,21335988
01/15/2024 6:41:00,27.75,687.04,21335988
01/15/2024 6:42:00,27.84,714.56,21335988
01/15/2024 6:43:00,27.88,736,21335988
01/15/2024 6:44:00,27.93,699.84,21335988
01/15/2024 6:45:00,27.93,662.72,21335988
01/15/2024 6:46:00,28.01,691.2,21335988
01/15/2024 6:47:00,27.97,707.84,21335988
01/15/2024 6:48:00,27.97,721.6,21335988
01/15/2024 6:49:00,28.01,713.92,21335988
01/15/2024 6:50:00,27.97,752.32,21335988
01/15/2024 6:51:00,28.05,736,21335988
01/15/2024 6:52:00,28.05,738.56,21335988
01/15/2024 6:53:00,28.05,707.84,21335988
01/15/2024 6:54:00,28.05,736,21335988
01/15/2024 6:55:00,28.05,744.64,21335988
01/15/2024 6:56:00,28.05,731.52,21335988
01/15/2024 6:57:00,28.1,764.48,21335988
01/15/2024 6:58:00,28.05,781.76,21335988
01/15/2024 6:59:00,28.1,796.48,21335988
01/15/2024 7:00:00,28.1,820.48,21335988
01/15/2024 7:01:00,28.14,814.4,21335988
01/15/2024 7:02:00,28.14,841.28,21335988
01/15/2024 7:03:00,28.1,856.64,21335988
01/15/2024 7:04:00,28.1,900.48,21335988
01/15/2024 7:05:00,28.14,918.4,21335988
01/15/2024 7:06:00,28.14,956.48,21335988
01/15/2024 7:07:00,28.1,977.28,21335988
01/15/2024 7:08:00,28.14,1000.64,21335988
01/15/2024 7:09:00,28.1,999.04,21335988
01/15/2024 7:10:00,28.14,997.12,21335988
01/15/2024 7:11:00,28.23,1081.92,21335988
01/15/2024 7:12:00,28.14,1089.92,21335988
01/15/2024 7:13:00,28.18,1112.32,21335988
01/15/2024 7:14:00,28.27,1153.28,21335988
01/15/2024 7:15:00,28.23,1129.6,21335988
01/15/2024 7:16:00,28.23,1149.76,21335988
01/15/2024 7:17:00,28.23,1182.72,21335988
01/15/2024 7:18:00,28.27,1167.04,21335988
01/15/2024 7:19:00,28.23,1178.24,21335988
01/15/2024 7:20:00,28.27,1161.92,21335988
01/15/2024 7:21:00,28.23,1143.68,21335988
01/15/2024 7:22:00,28.31,1118.4,21335988
01/15/2024 7:23:00,28.31,1099.52,21335988
01/15/2024 7:24:00,28.27,1083.84,21335988
01/15/2024 7:25:00,28.31,1101.12,21335988
01/15/2024 7:26:00,28.27,1110.72,21335988
01/15/2024 7:27:00,28.31,1082.88,21335988
01/15/2024 7:28:00,28.35,1083.84,21335988
01/15/2024 7:29:00,28.31,1099.52,21335988
01/15/2024 7:30:00,28.35,1099.52,21335988
01/15/2024 7:31:00,28.31,1090.88,21335988
01/15/2024 7:32:00,28.35,1108.16,21335988
01/15/2024 7:33:00,28.35,1087.36,21335988
01/15/2024 7:34:00,28.31,1075.2,21335988
01/15/2024 7:35:00,28.4,1043.2,21335988
01/15/2024 7:36:00,28.35,1039.68,21335988
01/15/2024 7:37:00,28.4,977.28,21335988
01/15/2024 7:38:00,28.35,940.8,21335988
01/15/2024 7:39:00,28.4,993.6,21335988
01/15/2024 7:40:00,28.4,980.8,21335988
01/15/2024 7:41:00,28.4,998.08,21335988
01/15/2024 7:42:00,28.4,975.36,21335988
01/15/2024 7:43:00,28.4,963.52,21335988
01/15/2024 7:44:00,28.44,942.72,21335988
01/15/2024 7:45:00,28.44,891.84,21335988
01/15/2024 7:46:00,28.44,925.12,21335988
01/15/2024 7:47:00,28.4,906.24,21335988
01/15/2024 7:48:00,28.44,897.92,21335988
01/15/2024 7:49:00,28.35,900.48,21335988
01/15/2024 7:50:00,28.44,930.56,21335988
01/15/2024 7:51:00,28.44,946.88,21335988
01/15/2024 7:52:00,28.44,958.08,21335988
01/15/2024 7:53:00,28.44,1067.2,21335988
01/15/2024 7:54:00,28.48,1163.52,21335988
01/15/2024 7:55:00,28.48,1192.96,21335988
01/15/2024 7:56:00,28.53,1386.24,21335988
01/15/2024 7:57:00,28.53,1509.76,21335988
01/15/2024 7:58:00,28.53,955.52,21335988
01/15/2024 7:59:00,28.48,960.64,21335988
01/15/2024 8:00:00,28.53,896.32,21335988
01/15/2024 8:01:00,28.53,815.04,21335988
01/15/2024 8:02:00,28.53,935.68,21335988
01/15/2024 8:03:00,28.48,920,21335988
01/15/2024 8:04:00,28.53,899.52,21335988
01/15/2024 8:05:00,28.57,927.04,21335988
01/15/2024 8:06:00,28.57,944.32,21335988
01/15/2024 8:07:00,28.57,940.8,21335988
01/15/2024 8:08:00,28.57,974.72,21335988
01/15/2024 8:09:00,28.57,1038.72,21335988
01/15/2024 8:10:00,28.53,985.92,21335988
01/15/2024 8:11:00,28.61,1004.8,21335988
01/15/2024 8:12:00,28.61,984.96,21335988
01/15/2024 8:13:00,28.7,946.88,21335988
01/15/2024 8:14:00,28.57,923.52,21335988
01/15/2024 8:15:00,28.61,949.44,21335988
01/15/2024 8:16:00,28.65,964.16,21335988
01/15/2024 8:17:00,28.65,992,21335988
01/15/2024 8:18:00,28.65,1005.76,21335988
01/15/2024 8:19:00,28.65,1047.36,21335988
01/15/2024 8:20:00,28.7,1094.08,21335988
01/15/2024 8:21:00,28.7,1121.92,21335988
01/15/2024 8:22:00,28.7,1191.36,21335988
01/15/2024 8:23:00,28.7,1241.6,21335988
01/15/2024 8:24:00,28.74,1259.84,21335988
01/15/2024 8:25:00,28.83,1411.2,21335988
01/15/2024 8:26:00,28.78,1409.28,21335988
01/15/2024 8:27:00,28.83,1773.44,21335988
01/15/2024 8:28:00,28.87,2720,21335988
01/15/2024 8:29:00,28.91,3175.68,21335988
01/15/2024 8:30:00,28.95,2725.12,21335988
01/15/2024 8:31:00,29,2586.88,21335988
01/15/2024 8:32:00,29,2557.44,21335988
01/15/2024 8:33:00,29.04,2803.2,21335988
01/15/2024 8:34:00,29.08,3029.76,21335988
01/15/2024 8:35:00,28.95,1445.76,21335988
01/15/2024 8:36:00,29,3023.36,21335988
01/15/2024 8:37:00,29.08,3808,21335988
01/15/2024 8:38:00,29.17,5035.52,21335988
01/15/2024 8:39:00,29.34,5585.92,21335988
