Plot Title: CT_347,,,,,,,,
#,"Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739347, SEN S/N: 20739347)","Temp, °C (LGR S/N: 20739347, SEN S/N: 20739347)",Coupler Detached (LGR S/N: 20739347),Coupler Attached (LGR S/N: 20739347),Host Connected (LGR S/N: 20739347),Stopped (LGR S/N: 20739347),End Of File (LGR S/N: 20739347)
169,10/25/2023 12:54:00,336.7,25.805,,,,,
170,10/25/2023 12:55:00,336.7,25.805,,,,,
171,10/25/2023 12:56:00,338.6,25.805,,,,,
172,10/25/2023 12:57:00,340.1,25.805,,,,,
173,10/25/2023 12:58:00,341,25.805,,,,,
174,10/25/2023 12:59:00,342.5,25.805,,,,,
175,10/25/2023 13:00:00,343.4,25.805,,,,,
176,10/25/2023 13:01:00,343.9,25.805,,,,,
177,10/25/2023 13:02:00,343.9,25.805,,,,,
178,10/25/2023 13:03:00,345.3,25.805,,,,,
179,10/25/2023 13:04:00,345.3,25.805,,,,,
180,10/25/2023 13:05:00,346.3,25.805,,,,,
181,10/25/2023 13:06:00,344.9,25.805,,,,,
182,10/25/2023 13:07:00,344.4,25.805,,,,,
183,10/25/2023 13:08:00,342,25.805,,,,,
184,10/25/2023 13:09:00,338.6,25.805,,,,,
185,10/25/2023 13:10:00,333.9,25.805,,,,,
186,10/25/2023 13:11:00,326.7,25.902,,,,,
187,10/25/2023 13:12:00,319.6,25.902,,,,,
188,10/25/2023 13:13:00,314.9,26,,,,,
189,10/25/2023 13:14:00,312,26,,,,,
190,10/25/2023 13:15:00,307.7,26.097,,,,,
191,10/25/2023 13:16:00,305.8,26.195,,,,,
192,10/25/2023 13:17:00,303,26.195,,,,,
193,10/25/2023 13:18:00,298.3,26.195,,,,,
194,10/25/2023 13:19:00,293.1,26.292,,,,,
195,10/25/2023 13:20:00,287.4,26.292,,,,,
196,10/25/2023 13:21:00,290.2,26.292,,,,,
197,10/25/2023 13:22:00,290.7,26.39,,,,,
198,10/25/2023 13:23:00,462.7,26.39,,,,,
199,10/25/2023 13:24:00,520.5,26.39,,,,,
200,10/25/2023 13:25:00,526.9,26.488,,,,,
201,10/25/2023 13:26:00,529.4,26.488,,,,,
202,10/25/2023 13:27:00,528.4,26.488,,,,,
203,10/25/2023 13:28:00,528.4,26.488,,,,,
204,10/25/2023 13:29:00,526.4,26.488,,,,,
205,10/25/2023 13:30:00,523.5,26.488,,,,,
206,10/25/2023 13:31:00,514.1,26.488,,,,,
207,10/25/2023 13:32:00,501.8,26.488,,,,,
208,10/25/2023 13:33:00,488.6,26.488,,,,,
209,10/25/2023 13:34:00,476.8,26.585,,,,,
210,10/25/2023 13:35:00,464.1,26.585,,,,,
211,10/25/2023 13:36:00,452.9,26.585,,,,,
212,10/25/2023 13:37:00,449.5,26.585,,,,,
213,10/25/2023 13:38:00,451.4,26.585,,,,,
214,10/25/2023 13:39:00,435.4,26.585,,,,,
215,10/25/2023 13:40:00,419.9,26.585,,,,,
216,10/25/2023 13:41:00,416.5,26.585,,,,,
217,10/25/2023 13:42:00,412.1,26.585,,,,,
218,10/25/2023 13:43:00,413.1,26.585,,,,,
219,10/25/2023 13:44:00,418.9,26.488,,,,,
220,10/25/2023 13:45:00,417.9,26.488,,,,,
221,10/25/2023 13:46:00,422.8,26.488,,,,,
222,10/25/2023 13:47:00,442.2,26.39,,,,,
223,10/25/2023 13:48:00,451,26.39,,,,,
224,10/25/2023 13:49:00,458.3,26.292,,,,,
225,10/25/2023 13:50:00,463.6,26.195,,,,,
226,10/25/2023 13:51:00,469,26.195,,,,,
227,10/25/2023 13:52:00,465.6,26.097,,,,,
228,10/25/2023 13:53:00,467.5,26.097,,,,,
229,10/25/2023 13:54:00,474.4,26.097,,,,,
230,10/25/2023 13:55:00,485.6,26.097,,,,,
231,10/25/2023 13:56:00,490,26,,,,,
232,10/25/2023 13:57:00,493,26,,,,,
233,10/25/2023 13:58:00,495.9,26,,,,,
234,10/25/2023 13:59:00,498.4,26,,,,,
235,10/25/2023 14:00:00,501.3,26,,,,,
236,10/25/2023 14:01:00,504.3,26,,,,,
237,10/25/2023 14:02:00,506.7,26,,,,,
238,10/25/2023 14:03:00,508.7,26,,,,,
239,10/25/2023 14:04:00,510.7,26,,,,,
240,10/25/2023 14:05:00,513.6,26,,,,,
241,10/25/2023 14:06:00,515.6,26,,,,,
242,10/25/2023 14:07:00,520,26,,,,,
243,10/25/2023 14:08:00,523.5,26,,,,,
244,10/25/2023 14:09:00,523.5,26,,,,,
245,10/25/2023 14:10:00,528.9,26,,,,,
246,10/25/2023 14:11:00,529.9,26,,,,,
247,10/25/2023 14:12:00,531.9,26,,,,,
248,10/25/2023 14:13:00,537.8,26,,,,,
249,10/25/2023 14:14:00,536.3,26,,,,,
250,10/25/2023 14:15:00,538.3,26,,,,,
251,10/25/2023 14:16:00,25741.4,26.195,,,,,
252,10/25/2023 14:17:00,520,26.195,,,,,
253,10/25/2023 14:18:00,378.9,26,,,,,
254,10/25/2023 14:19:00,373.1,25.902,,,,,
255,10/25/2023 14:20:00,329.6,25.708,,,,,
256,10/25/2023 14:21:00,25532.5,25.708,,,,,
257,10/25/2023 14:22:00,25481,26.292,,,,,
258,10/25/2023 14:23:00,25459.1,26.585,,,,,
259,10/25/2023 14:24:00,25477.4,26.781,,,,,
260,10/25/2023 14:25:00,25382.3,26.879,,,,,
261,10/25/2023 14:26:00,25376.8,26.977,,,,,
262,10/25/2023 14:27:00,25404.2,26.977,,,,,
263,10/25/2023 14:28:00,25375,26.977,,,,,
264,10/25/2023 14:29:00,25333.1,27.075,,,,,
265,10/25/2023 14:30:00,25287.7,27.075,,,,,
266,10/25/2023 14:31:00,25269.6,27.075,,,,,
267,10/25/2023 14:32:00,25331.3,27.075,,,,,
268,10/25/2023 14:33:00,25253.3,27.075,,,,,
269,10/25/2023 14:34:00,25375,27.075,,,,,
270,10/25/2023 14:35:00,25375,27.075,,,,,
271,10/25/2023 14:36:00,25393.3,27.173,,,,,
272,10/25/2023 14:37:00,25376.8,27.173,,,,,
273,10/25/2023 14:38:00,25344.1,27.173,,,,,
274,10/25/2023 14:39:00,25365.9,27.173,,,,,
275,10/25/2023 14:40:00,25380.5,27.173,,,,,
276,10/25/2023 14:41:00,25375,27.173,,,,,
277,10/25/2023 14:42:00,25309.5,27.173,,,,,
278,10/25/2023 14:43:00,25340.4,27.173,,,,,
279,10/25/2023 14:44:00,25413.3,27.173,,,,,
280,10/25/2023 14:45:00,25389.6,27.173,,,,,
281,10/25/2023 14:46:00,25371.4,27.173,,,,,
282,10/25/2023 14:47:00,25322.2,27.173,,,,,
283,10/25/2023 14:48:00,25362.3,27.173,,,,,
284,10/25/2023 14:49:00,25325.9,27.173,,,,,
285,10/25/2023 14:50:00,25313.1,27.173,,,,,
286,10/25/2023 14:51:00,25409.7,27.173,,,,,
287,10/25/2023 14:52:00,25389.6,27.173,,,,,
288,10/25/2023 14:53:00,25418.8,27.272,,,,,
289,10/25/2023 14:54:00,25391.4,27.272,,,,,
290,10/25/2023 14:55:00,25347.7,27.272,,,,,
291,10/25/2023 14:56:00,25371.4,27.272,,,,,
292,10/25/2023 14:57:00,25406,27.272,,,,,
293,10/25/2023 14:58:00,25395.1,27.272,,,,,
294,10/25/2023 14:59:00,25380.5,27.173,,,,,
295,10/25/2023 15:00:00,25422.5,27.173,,,,,
296,10/25/2023 15:01:00,25396.9,27.173,,,,,
297,10/25/2023 15:02:00,25417,27.272,,,,,
298,10/25/2023 15:03:00,25358.6,27.272,,,,,
299,10/25/2023 15:04:00,25389.6,27.272,,,,,
300,10/25/2023 15:05:00,25400.6,27.272,,,,,
301,10/25/2023 15:06:00,25333.1,27.272,,,,,
302,10/25/2023 15:07:00,25367.7,27.272,,,,,
303,10/25/2023 15:08:00,25429.8,27.272,,,,,
304,10/25/2023 15:09:00,25407.9,27.272,,,,,
305,10/25/2023 15:10:00,25322.2,27.272,,,,,
306,10/25/2023 15:11:00,25356.8,27.272,,,,,
307,10/25/2023 15:12:00,25451.7,27.272,,,,,
308,10/25/2023 15:13:00,25429.8,27.272,,,,,
309,10/25/2023 15:14:00,25411.5,27.272,,,,,
310,10/25/2023 15:15:00,25420.6,27.272,,,,,
311,10/25/2023 15:16:00,25442.6,27.272,,,,,
312,10/25/2023 15:17:00,25479.2,27.272,,,,,
313,10/25/2023 15:18:00,25440.8,27.272,,,,,
314,10/25/2023 15:19:00,25389.6,27.272,,,,,
315,10/25/2023 15:20:00,25395.1,27.272,,,,,
316,10/25/2023 15:21:00,25459.1,27.272,,,,,
317,10/25/2023 15:22:00,25486.5,27.272,,,,,
318,10/25/2023 15:23:00,25440.8,27.272,,,,,
319,10/25/2023 15:24:00,25417,27.272,,,,,
320,10/25/2023 15:25:00,25455.4,27.272,,,,,
321,10/25/2023 15:26:00,25415.2,27.272,,,,,
322,10/25/2023 15:27:00,25391.4,27.272,,,,,
323,10/25/2023 15:28:00,25438.9,27.272,,,,,
324,10/25/2023 15:29:00,25438.9,27.272,,,,,
325,10/25/2023 15:30:00,25470.1,27.272,,,,,
326,10/25/2023 15:31:00,25344.1,27.272,,,,,
327,10/25/2023 15:32:00,25382.3,27.272,,,,,
328,10/25/2023 15:33:00,25455.4,27.272,,,,,
329,10/25/2023 15:34:00,25398.7,27.272,,,,,
330,10/25/2023 15:35:00,25420.6,27.272,,,,,
331,10/25/2023 15:36:00,25393.3,27.272,,,,,
332,10/25/2023 15:37:00,25428,27.272,,,,,
333,10/25/2023 15:38:00,25442.6,27.272,,,,,
334,10/25/2023 15:39:00,25442.6,27.272,,,,,
335,10/25/2023 15:40:00,25470.1,27.272,,,,,
336,10/25/2023 15:41:00,25400.6,27.272,,,,,
337,10/25/2023 15:42:00,25384.1,27.272,,,,,
338,10/25/2023 15:43:00,25418.8,27.272,,,,,
339,10/25/2023 15:44:00,25470.1,27.272,,,,,
340,10/25/2023 15:45:00,25400.6,27.37,,,,,
341,10/25/2023 15:46:00,25426.1,27.37,,,,,
342,10/25/2023 15:47:00,25347.7,27.37,,,,,
343,10/25/2023 15:48:00,25451.7,27.37,,,,,
344,10/25/2023 15:49:00,25433.4,27.37,,,,,
345,10/25/2023 15:50:00,25470.1,27.37,,,,,
346,10/25/2023 15:51:00,25488.4,27.37,,,,,
347,10/25/2023 15:52:00,25486.5,27.37,,,,,
348,10/25/2023 15:53:00,25470.1,27.37,,,,,
349,10/25/2023 15:54:00,25514.1,27.37,,,,,
350,10/25/2023 15:55:00,25426.1,27.37,,,,,
351,10/25/2023 15:56:00,25398.7,27.37,,,,,
352,10/25/2023 15:57:00,25407.9,27.37,,,,,
353,10/25/2023 15:58:00,25493.9,27.37,,,,,
354,10/25/2023 15:59:00,25482.9,27.37,,,,,
355,10/25/2023 16:00:00,25413.3,27.37,,,,,
356,10/25/2023 16:01:00,25429.8,27.37,,,,,
357,10/25/2023 16:02:00,25373.2,27.37,,,,,
358,10/25/2023 16:03:00,25460.9,27.37,,,,,
359,10/25/2023 16:04:00,25495.7,27.37,,,,,
360,10/25/2023 16:05:00,25495.7,27.37,,,,,
361,10/25/2023 16:06:00,25451.7,27.37,,,,,
362,10/25/2023 16:07:00,25449.9,27.37,,,,,
363,10/25/2023 16:08:00,25340.4,27.37,,,,,
364,10/25/2023 16:09:00,25422.5,27.272,,,,,
365,10/25/2023 16:10:00,25371.4,27.272,,,,,
366,10/25/2023 16:11:00,25488.4,27.272,,,,,
367,10/25/2023 16:12:00,25457.2,27.272,,,,,
368,10/25/2023 16:13:00,25473.7,27.272,,,,,
369,10/25/2023 16:14:00,25501.2,27.272,,,,,
370,10/25/2023 16:15:00,25448.1,27.272,,,,,
371,10/25/2023 16:16:00,25417,27.272,,,,,
372,10/25/2023 16:17:00,25492.1,27.272,,,,,
373,10/25/2023 16:18:00,25380.5,27.272,,,,,
374,10/25/2023 16:19:00,25435.3,27.272,,,,,
375,10/25/2023 16:20:00,25453.6,27.272,,,,,
376,10/25/2023 16:21:00,25486.5,27.272,,,,,
377,10/25/2023 16:22:00,25449.9,27.272,,,,,
378,10/25/2023 16:23:00,25488.4,27.272,,,,,
379,10/25/2023 16:24:00,25473.7,27.272,,,,,
380,10/25/2023 16:25:00,25420.6,27.272,,,,,
381,10/25/2023 16:26:00,25506.7,27.272,,,,,
382,10/25/2023 16:27:00,25541.6,27.272,,,,,
383,10/25/2023 16:28:00,25501.2,27.272,,,,,
384,10/25/2023 16:29:00,25490.2,27.272,,,,,
385,10/25/2023 16:30:00,25477.4,27.272,,,,,
386,10/25/2023 16:31:00,25448.1,27.272,,,,,
387,10/25/2023 16:32:00,25477.4,27.272,,,,,
388,10/25/2023 16:33:00,25457.2,27.37,,,,,
389,10/25/2023 16:34:00,25462.7,27.272,,,,,
390,10/25/2023 16:35:00,25499.4,27.272,,,,,
391,10/25/2023 16:36:00,25428,27.272,,,,,
392,10/25/2023 16:37:00,25459.1,27.272,,,,,
393,10/25/2023 16:38:00,25400.6,27.272,,,,,
394,10/25/2023 16:39:00,25435.3,27.272,,,,,
395,10/25/2023 16:40:00,25486.5,27.272,,,,,
396,10/25/2023 16:41:00,25442.6,27.272,,,,,
397,10/25/2023 16:42:00,25475.5,27.272,,,,,
398,10/25/2023 16:43:00,25409.7,27.272,,,,,
399,10/25/2023 16:44:00,25418.8,27.272,,,,,
400,10/25/2023 16:45:00,25413.3,27.272,,,,,
401,10/25/2023 16:46:00,25411.5,27.272,,,,,
402,10/25/2023 16:47:00,25316.8,27.272,,,,,
403,10/25/2023 16:48:00,25365.9,27.272,,,,,
404,10/25/2023 16:49:00,25424.3,27.272,,,,,
405,10/25/2023 16:50:00,25424.3,27.272,,,,,
406,10/25/2023 16:51:00,25395.1,27.272,,,,,
407,10/25/2023 16:52:00,25417,27.272,,,,,
408,10/25/2023 16:53:00,25398.7,27.272,,,,,
409,10/25/2023 16:54:00,25428,27.272,,,,,
410,10/25/2023 16:55:00,25426.1,27.272,,,,,
411,10/25/2023 16:56:00,25459.1,27.272,,,,,
412,10/25/2023 16:57:00,25477.4,27.272,,,,,
413,10/25/2023 16:58:00,25442.6,27.272,,,,,
414,10/25/2023 16:59:00,25449.9,27.272,,,,,
415,10/25/2023 17:00:00,25411.5,27.272,,,,,
416,10/25/2023 17:01:00,25455.4,27.272,,,,,
417,10/25/2023 17:02:00,25477.4,27.272,,,,,
418,10/25/2023 17:03:00,25449.9,27.272,,,,,
419,10/25/2023 17:04:00,25479.2,27.272,,,,,
420,10/25/2023 17:05:00,25428,27.272,,,,,
421,10/25/2023 17:06:00,25484.7,27.272,,,,,
422,10/25/2023 17:07:00,25462.7,27.272,,,,,
423,10/25/2023 17:08:00,25455.4,27.272,,,,,
424,10/25/2023 17:09:00,25444.4,27.272,,,,,
425,10/25/2023 17:10:00,25426.1,27.272,,,,,
426,10/25/2023 17:11:00,25426.1,27.272,,,,,
427,10/25/2023 17:12:00,25446.2,27.272,,,,,
428,10/25/2023 17:13:00,25429.8,27.272,,,,,
429,10/25/2023 17:14:00,25424.3,27.272,,,,,
430,10/25/2023 17:15:00,25444.4,27.173,,,,,
431,10/25/2023 17:16:00,25444.4,27.173,,,,,
432,10/25/2023 17:17:00,25386,27.173,,,,,
433,10/25/2023 17:18:00,25393.3,27.173,,,,,
434,10/25/2023 17:19:00,25420.6,27.173,,,,,
435,10/25/2023 17:20:00,25371.4,27.173,,,,,
436,10/25/2023 17:21:00,25460.9,27.173,,,,,
437,10/25/2023 17:22:00,25417,27.173,,,,,
438,10/25/2023 17:23:00,25475.5,27.173,,,,,
439,10/25/2023 17:24:00,25448.1,27.173,,,,,
440,10/25/2023 17:25:00,25455.4,27.173,,,,,
441,10/25/2023 17:26:00,25428,27.173,,,,,
442,10/25/2023 17:27:00,25411.5,27.173,,,,,
443,10/25/2023 17:28:00,25378.7,27.173,,,,,
444,10/25/2023 17:29:00,25400.6,27.173,,,,,
445,10/25/2023 17:30:00,25411.5,27.173,,,,,
446,10/25/2023 17:31:00,25415.2,27.173,,,,,
447,10/25/2023 17:32:00,25415.2,27.173,,,,,
448,10/25/2023 17:33:00,25411.5,27.173,,,,,
449,10/25/2023 17:34:00,25424.3,27.173,,,,,
450,10/25/2023 17:35:00,25413.3,27.173,,,,,
451,10/25/2023 17:36:00,25431.6,27.173,,,,,
452,10/25/2023 17:37:00,25433.4,27.173,,,,,
453,10/25/2023 17:38:00,25415.2,27.173,,,,,
454,10/25/2023 17:39:00,25424.3,27.173,,,,,
455,10/25/2023 17:40:00,25398.7,27.173,,,,,
456,10/25/2023 17:41:00,25402.4,27.173,,,,,
457,10/25/2023 17:42:00,25411.5,27.173,,,,,
458,10/25/2023 17:43:00,25373.2,27.173,,,,,
459,10/25/2023 17:44:00,25398.7,27.173,,,,,
460,10/25/2023 17:45:00,25417,27.173,,,,,
461,10/25/2023 17:46:00,25369.6,27.173,,,,,
462,10/25/2023 17:47:00,25404.2,27.173,,,,,
463,10/25/2023 17:48:00,25391.4,27.173,,,,,
464,10/25/2023 17:49:00,25389.6,27.173,,,,,
465,10/25/2023 17:50:00,25369.6,27.173,,,,,
466,10/25/2023 17:51:00,25349.5,27.173,,,,,
467,10/25/2023 17:52:00,25364.1,27.173,,,,,
468,10/25/2023 17:53:00,25402.4,27.173,,,,,
469,10/25/2023 17:54:00,25349.5,27.173,,,,,
470,10/25/2023 17:55:00,25338.6,27.173,,,,,
471,10/25/2023 17:56:00,25375,27.173,,,,,
472,10/25/2023 17:57:00,25373.2,27.173,,,,,
473,10/25/2023 17:58:00,25365.9,27.173,,,,,
474,10/25/2023 17:59:00,25367.7,27.173,,,,,
475,10/25/2023 18:00:00,25356.8,27.173,,,,,
476,10/25/2023 18:01:00,25356.8,27.075,,,,,
477,10/25/2023 18:02:00,25376.8,27.075,,,,,
478,10/25/2023 18:03:00,25384.1,27.173,,,,,
479,10/25/2023 18:04:00,25380.5,27.173,,,,,
480,10/25/2023 18:05:00,25376.8,27.075,,,,,
481,10/25/2023 18:06:00,25344.1,27.075,,,,,
482,10/25/2023 18:07:00,25347.7,27.173,,,,,
483,10/25/2023 18:08:00,25340.4,27.173,,,,,
