Plot Title: CT_515,,,,,,,,
#,"Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 21113515, SEN S/N: 21113515)","Temp, °C (LGR S/N: 21113515, SEN S/N: 21113515)",Coupler Detached (LGR S/N: 21113515),Coupler Attached (LGR S/N: 21113515),Host Connected (LGR S/N: 21113515),Stopped (LGR S/N: 21113515),End Of File (LGR S/N: 21113515)
70,10/25/2023 9:39:00,1527.3,26.49,,,,,
71,10/25/2023 9:40:00,1492.3,26.43,,,,,
72,10/25/2023 9:41:00,1447.1,26.39,,,,,
73,10/25/2023 9:42:00,1451.7,26.36,,,,,
74,10/25/2023 9:43:00,1423.1,26.32,,,,,
75,10/25/2023 9:44:00,1396.9,26.34,,,,,
76,10/25/2023 9:45:00,1375.7,26.3,,,,,
77,10/25/2023 9:46:00,1361.5,26.31,,,,,
78,10/25/2023 9:47:00,1344.4,26.32,,,,,
79,10/25/2023 9:48:00,1326.7,26.35,,,,,
80,10/25/2023 9:49:00,1430.6,26.41,,,,,
81,10/25/2023 9:50:00,1425.4,26.44,,,,,
82,10/25/2023 9:51:00,1451.7,26.72,,,,,
83,10/25/2023 9:52:00,1443.7,27.04,,,,,
84,10/25/2023 9:53:00,1418,27.6,,,,,
85,10/25/2023 9:54:00,1265.7,27.75,,,,,
86,10/25/2023 9:55:00,1223.6,27.96,,,,,
87,10/25/2023 9:56:00,1192.8,27.91,,,,,
88,10/25/2023 9:57:00,1130.3,27.98,,,,,
89,10/25/2023 9:58:00,1077.4,28.04,,,,,
90,10/25/2023 9:59:00,1014.4,27.95,,,,,
91,10/25/2023 10:00:00,943.4,27.82,,,,,
92,10/25/2023 10:01:00,865.6,27.78,,,,,
93,10/25/2023 10:02:00,812.8,27.83,,,,,
94,10/25/2023 10:03:00,766.7,27.83,,,,,
95,10/25/2023 10:04:00,705.3,27.77,,,,,
96,10/25/2023 10:05:00,637.6,27.75,,,,,
97,10/25/2023 10:06:00,570.9,27.74,,,,,
98,10/25/2023 10:07:00,503.6,27.78,,,,,
99,10/25/2023 10:08:00,437.9,27.8,,,,,
100,10/25/2023 10:09:00,340.4,27.75,,,,,
101,10/25/2023 10:10:00,244.9,27.96,,,,,
102,10/25/2023 10:11:00,182.6,28.1,,,,,
103,10/25/2023 10:12:00,124.1,28.11,,,,,
104,10/25/2023 10:13:00,123.5,28.45,,,,,
105,10/25/2023 10:14:00,122.4,28.96,,,,,
106,10/25/2023 10:15:00,124.7,29.97,,,,,
107,10/25/2023 10:16:00,62,30.19,,,,,
108,10/25/2023 10:17:00,0,30.23,,,,,
109,10/25/2023 10:18:00,0,30.41,,,,,
110,10/25/2023 10:19:00,0,30.56,,,,,
111,10/25/2023 10:20:00,0,30.74,,,,,
112,10/25/2023 10:21:00,0,30.91,,,,,
113,10/25/2023 10:22:00,0,30.96,,,,,
114,10/25/2023 10:23:00,0,30.86,,,,,
115,10/25/2023 10:24:00,0,30.77,,,,,
116,10/25/2023 10:25:00,0,30.62,,,,,
117,10/25/2023 10:26:00,0,30.51,,,,,
118,10/25/2023 10:27:00,0,30.37,,,,,
119,10/25/2023 10:28:00,0,30.24,,,,,
120,10/25/2023 10:29:00,0,30.16,,,,,
121,10/25/2023 10:30:00,0,30.02,,,,,
122,10/25/2023 10:31:00,0,29.9,,,,,
123,10/25/2023 10:32:00,0,29.81,,,,,
124,10/25/2023 10:33:00,0,29.7,,,,,
125,10/25/2023 10:34:00,0,29.61,,,,,
126,10/25/2023 10:35:00,0,29.5,,,,,
127,10/25/2023 10:36:00,0,29.4,,,,,
128,10/25/2023 10:37:00,0,29.31,,,,,
129,10/25/2023 10:38:00,0,29.22,,,,,
130,10/25/2023 10:39:00,0,29.12,,,,,
131,10/25/2023 10:40:00,0,29.04,,,,,
132,10/25/2023 10:41:00,0,28.91,,,,,
133,10/25/2023 10:42:00,0,28.86,,,,,
134,10/25/2023 10:43:00,0,28.82,,,,,
135,10/25/2023 10:44:00,0,28.78,,,,,
136,10/25/2023 10:45:00,0,28.74,,,,,
137,10/25/2023 10:46:00,0,28.71,,,,,
138,10/25/2023 10:47:00,0,28.68,,,,,
139,10/25/2023 10:48:00,0,28.64,,,,,
140,10/25/2023 10:49:00,0,28.62,,,,,
141,10/25/2023 10:50:00,0,28.59,,,,,
142,10/25/2023 10:51:00,0,28.55,,,,,
143,10/25/2023 10:52:00,0,28.5,,,,,
144,10/25/2023 10:53:00,0,28.49,,,,,
145,10/25/2023 10:54:00,0,28.44,,,,,
146,10/25/2023 10:55:00,0,28.41,,,,,
147,10/25/2023 10:56:00,0,28.36,,,,,
148,10/25/2023 10:57:00,0,28.36,,,,,
149,10/25/2023 10:58:00,0,28.35,,,,,
150,10/25/2023 10:59:00,0,28.32,,,,,
151,10/25/2023 11:00:00,0,28.31,,,,,
152,10/25/2023 11:01:00,0,28.29,,,,,
153,10/25/2023 11:02:00,0,28.28,,,,,
154,10/25/2023 11:03:00,0,28.26,,,,,
155,10/25/2023 11:04:00,0,28.22,,,,,
156,10/25/2023 11:05:00,0,28.2,,,,,
157,10/25/2023 11:06:00,0,28.18,,,,,
158,10/25/2023 11:07:00,0,28.16,,,,,
159,10/25/2023 11:08:00,0,28.14,,,,,
160,10/25/2023 11:09:00,0,28.13,,,,,
161,10/25/2023 11:10:00,0,28.11,,,,,
162,10/25/2023 11:11:00,0,28.07,,,,,
163,10/25/2023 11:12:00,0,28.05,,,,,
164,10/25/2023 11:13:00,0,28.04,,,,,
165,10/25/2023 11:14:00,0,28.02,,,,,
166,10/25/2023 11:15:00,0,28.02,,,,,
167,10/25/2023 11:16:00,0,28,,,,,
168,10/25/2023 11:17:00,0,27.96,,,,,
169,10/25/2023 11:18:00,0,27.92,,,,,
170,10/25/2023 11:19:00,0,27.86,,,,,
171,10/25/2023 11:20:00,0,27.82,,,,,
172,10/25/2023 11:21:00,0,27.77,,,,,
173,10/25/2023 11:22:00,0,27.7,,,,,
174,10/25/2023 11:23:00,0,27.68,,,,,
175,10/25/2023 11:24:00,0,27.64,,,,,
176,10/25/2023 11:25:00,0,27.61,,,,,
177,10/25/2023 11:26:00,0,27.57,,,,,
178,10/25/2023 11:27:00,0,27.53,,,,,
179,10/25/2023 11:28:00,0,27.5,,,,,
180,10/25/2023 11:29:00,0,27.47,,,,,
181,10/25/2023 11:30:00,0,27.47,,,,,
182,10/25/2023 11:31:00,0,27.43,,,,,
183,10/25/2023 11:32:00,0,27.39,,,,,
184,10/25/2023 11:33:00,0,27.38,,,,,
185,10/25/2023 11:34:00,0,27.37,,,,,
186,10/25/2023 11:35:00,0,27.33,,,,,
187,10/25/2023 11:36:00,0,27.3,,,,,
188,10/25/2023 11:37:00,0,27.28,,,,,
189,10/25/2023 11:38:00,0,27.26,,,,,
190,10/25/2023 11:39:00,0,27.25,,,,,
191,10/25/2023 11:40:00,0,27.24,,,,,
192,10/25/2023 11:41:00,0,27.24,,,,,
193,10/25/2023 11:42:00,0,27.22,,,,,
194,10/25/2023 11:43:00,0,27.21,,,,,
195,10/25/2023 11:44:00,0,27.2,,,,,
196,10/25/2023 11:45:00,0,27.2,,,,,
197,10/25/2023 11:46:00,0,27.2,,,,,
198,10/25/2023 11:47:00,0,27.17,,,,,
199,10/25/2023 11:48:00,0,27.16,,,,,
200,10/25/2023 11:49:00,0,27.16,,,,,
201,10/25/2023 11:50:00,0,27.15,,,,,
202,10/25/2023 11:51:00,0,27.16,,,,,
203,10/25/2023 11:52:00,0,27.17,,,,,
204,10/25/2023 11:53:00,0,27.15,,,,,
205,10/25/2023 11:54:00,0,27.17,,,,,
206,10/25/2023 11:55:00,0,27.16,,,,,
207,10/25/2023 11:56:00,0,27.16,,,,,
208,10/25/2023 11:57:00,0,27.11,,,,,
209,10/25/2023 11:58:00,0,27.16,,,,,
210,10/25/2023 11:59:00,0,27.19,,,,,
211,10/25/2023 12:00:00,0,27.13,,,,,
212,10/25/2023 12:01:00,0,27.07,,,,,
213,10/25/2023 12:02:00,0,26.97,,,,,
214,10/25/2023 12:03:00,0,26.84,,,,,
215,10/25/2023 12:04:00,0,26.72,,,,,
216,10/25/2023 12:05:00,0,26.63,,,,,
217,10/25/2023 12:06:00,0,26.54,,,,,
218,10/25/2023 12:07:00,0,26.48,,,,,
219,10/25/2023 12:08:00,0,26.39,,,,,
220,10/25/2023 12:09:00,0,26.3,,,,,
221,10/25/2023 12:10:00,0,26.22,,,,,
222,10/25/2023 12:11:00,0,26.17,,,,,
223,10/25/2023 12:12:00,0,26.17,,,,,
224,10/25/2023 12:13:00,0,26.19,,,,,
225,10/25/2023 12:14:00,0,26.21,,,,,
226,10/25/2023 12:15:00,0,26.22,,,,,
227,10/25/2023 12:16:00,0,26.21,,,,,
228,10/25/2023 12:17:00,0,26.19,,,,,
229,10/25/2023 12:18:00,0,26.17,,,,,
230,10/25/2023 12:19:00,0,26.16,,,,,
231,10/25/2023 12:20:00,0,26.16,,,,,
232,10/25/2023 12:21:00,0,26.14,,,,,
233,10/25/2023 12:22:00,0,26.13,,,,,
234,10/25/2023 12:23:00,0,26.12,,,,,
235,10/25/2023 12:24:00,0,26.1,,,,,
236,10/25/2023 12:25:00,0,26.08,,,,,
237,10/25/2023 12:26:00,0,26.04,,,,,
238,10/25/2023 12:27:00,0,26,,,,,
239,10/25/2023 12:28:00,0,25.99,,,,,
240,10/25/2023 12:29:00,0,25.96,,,,,
241,10/25/2023 12:30:00,0,25.95,,,,,
242,10/25/2023 12:31:00,0,25.94,,,,,
243,10/25/2023 12:32:00,0,25.98,,,,,
244,10/25/2023 12:33:00,39596.2,27.3,,,,,
245,10/25/2023 12:34:00,39555.8,27.32,,,,,
246,10/25/2023 12:35:00,39544.3,27.35,,,,,
247,10/25/2023 12:36:00,39512.7,27.38,,,,,
248,10/25/2023 12:37:00,37553.2,27.38,,,,,
249,10/25/2023 12:38:00,37159.9,27.39,,,,,
250,10/25/2023 12:39:00,37130.6,27.41,,,,,
251,10/25/2023 12:40:00,37096.2,27.39,,,,,
252,10/25/2023 12:41:00,38113.4,27.39,,,,,
253,10/25/2023 12:42:00,38105.2,27.39,,,,,
254,10/25/2023 12:43:00,38091.5,27.42,,,,,
255,10/25/2023 12:44:00,38094.2,27.41,,,,,
256,10/25/2023 12:45:00,38072.3,27.42,,,,,
257,10/25/2023 12:46:00,38075,27.42,,,,,
258,10/25/2023 12:47:00,38039.4,27.42,,,,,
259,10/25/2023 12:48:00,37987.4,27.42,,,,,
260,10/25/2023 12:49:00,37981.9,27.43,,,,,
261,10/25/2023 12:50:00,38553.2,27.41,,,,,
262,10/25/2023 12:51:00,38880.9,27.42,,,,,
263,10/25/2023 12:52:00,38942.9,27.41,,,,,
264,10/25/2023 12:53:00,38889.4,27.41,,,,,
265,10/25/2023 12:54:00,39041.9,27.42,,,,,
266,10/25/2023 12:55:00,39280.6,27.41,,,,,
267,10/25/2023 12:56:00,39303.5,27.41,,,,,
268,10/25/2023 12:57:00,39283.5,27.42,,,,,
269,10/25/2023 12:58:00,39289.2,27.38,,,,,
270,10/25/2023 12:59:00,39277.8,27.44,,,,,
271,10/25/2023 13:00:00,39266.4,27.43,,,,,
272,10/25/2023 13:01:00,39255,27.43,,,,,
273,10/25/2023 13:02:00,39246.4,27.41,,,,,
274,10/25/2023 13:03:00,39249.3,27.43,,,,,
275,10/25/2023 13:04:00,39195.2,27.41,,,,,
276,10/25/2023 13:05:00,39186.6,27.42,,,,,
277,10/25/2023 13:06:00,39215.1,27.42,,,,,
278,10/25/2023 13:07:00,39183.8,27.42,,,,,
279,10/25/2023 13:08:00,39209.4,27.48,,,,,
280,10/25/2023 13:09:00,39180.9,27.44,,,,,
281,10/25/2023 13:10:00,39149.7,27.44,,,,,
282,10/25/2023 13:11:00,39163.9,27.46,,,,,
283,10/25/2023 13:12:00,39169.6,27.42,,,,,
284,10/25/2023 13:13:00,39126.9,27.43,,,,,
285,10/25/2023 13:14:00,39141.1,27.46,,,,,
286,10/25/2023 13:15:00,39135.5,27.46,,,,,
287,10/25/2023 13:16:00,39132.6,27.42,,,,,
288,10/25/2023 13:17:00,39109.9,27.44,,,,,
289,10/25/2023 13:18:00,39101.4,27.44,,,,,
290,10/25/2023 13:19:00,38923.2,27.46,,,,,
291,10/25/2023 13:20:00,38937.3,27.47,,,,,
292,10/25/2023 13:21:00,39084.4,27.44,,,,,
293,10/25/2023 13:22:00,39056,27.43,,,,,
294,10/25/2023 13:23:00,39053.2,27.43,,,,,
295,10/25/2023 13:24:00,39036.2,27.43,,,,,
296,10/25/2023 13:25:00,39039,27.44,,,,,
297,10/25/2023 13:26:00,39030.6,27.42,,,,,
298,10/25/2023 13:27:00,38993.8,27.46,,,,,
299,10/25/2023 13:28:00,39033.4,27.46,,,,,
300,10/25/2023 13:29:00,39027.7,27.46,,,,,
301,10/25/2023 13:30:00,39027.7,27.42,,,,,
302,10/25/2023 13:31:00,39024.9,27.42,,,,,
303,10/25/2023 13:32:00,39005.1,27.43,,,,,
304,10/25/2023 13:33:00,38991,27.42,,,,,
305,10/25/2023 13:34:00,39002.3,27.43,,,,,
306,10/25/2023 13:35:00,38985.3,27.42,,,,,
307,10/25/2023 13:36:00,38971.2,27.42,,,,,
308,10/25/2023 13:37:00,38993.8,27.43,,,,,
309,10/25/2023 13:38:00,38951.4,27.42,,,,,
310,10/25/2023 13:39:00,38945.8,27.43,,,,,
311,10/25/2023 13:40:00,38928.8,27.43,,,,,
312,10/25/2023 13:41:00,38942.9,27.42,,,,,
313,10/25/2023 13:42:00,38934.5,27.43,,,,,
314,10/25/2023 13:43:00,38942.9,27.43,,,,,
315,10/25/2023 13:44:00,38934.5,27.43,,,,,
316,10/25/2023 13:45:00,38940.1,27.43,,,,,
317,10/25/2023 13:46:00,38923.2,27.44,,,,,
318,10/25/2023 13:47:00,38920.4,27.44,,,,,
319,10/25/2023 13:48:00,38909.1,27.43,,,,,
320,10/25/2023 13:49:00,38914.7,27.44,,,,,
321,10/25/2023 13:50:00,38900.6,27.44,,,,,
322,10/25/2023 13:51:00,38917.5,27.44,,,,,
323,10/25/2023 13:52:00,38903.4,27.44,,,,,
324,10/25/2023 13:53:00,38880.9,27.44,,,,,
325,10/25/2023 13:54:00,38889.4,27.46,,,,,
326,10/25/2023 13:55:00,38892.2,27.46,,,,,
327,10/25/2023 13:56:00,38906.3,27.46,,,,,
328,10/25/2023 13:57:00,38872.5,27.46,,,,,
329,10/25/2023 13:58:00,38858.4,27.47,,,,,
330,10/25/2023 13:59:00,38889.4,27.47,,,,,
331,10/25/2023 14:00:00,38872.5,27.47,,,,,
332,10/25/2023 14:01:00,38866.8,27.47,,,,,
333,10/25/2023 14:02:00,38861.2,27.48,,,,,
334,10/25/2023 14:03:00,38847.1,27.48,,,,,
335,10/25/2023 14:04:00,38847.1,27.48,,,,,
336,10/25/2023 14:05:00,38855.6,27.48,,,,,
337,10/25/2023 14:06:00,38835.9,27.48,,,,,
338,10/25/2023 14:07:00,38872.5,27.48,,,,,
339,10/25/2023 14:08:00,38849.9,27.5,,,,,
340,10/25/2023 14:09:00,38847.1,27.48,,,,,
341,10/25/2023 14:10:00,38838.7,27.48,,,,,
342,10/25/2023 14:11:00,38849.9,27.48,,,,,
343,10/25/2023 14:12:00,38844.3,27.48,,,,,
344,10/25/2023 14:13:00,38824.6,27.5,,,,,
345,10/25/2023 14:14:00,38805,27.48,,,,,
346,10/25/2023 14:15:00,38821.8,27.51,,,,,
347,10/25/2023 14:16:00,38838.7,27.5,,,,,
348,10/25/2023 14:17:00,38779.7,27.5,,,,,
349,10/25/2023 14:18:00,38833.1,27.5,,,,,
350,10/25/2023 14:19:00,38819,27.51,,,,,
351,10/25/2023 14:20:00,38807.8,27.51,,,,,
352,10/25/2023 14:21:00,38790.9,27.51,,,,,
353,10/25/2023 14:22:00,38771.3,27.51,,,,,
354,10/25/2023 14:23:00,38816.2,27.51,,,,,
355,10/25/2023 14:24:00,38779.7,27.52,,,,,
356,10/25/2023 14:25:00,38762.8,27.51,,,,,
357,10/25/2023 14:26:00,38740.4,27.51,,,,,
358,10/25/2023 14:27:00,38715.2,27.51,,,,,
359,10/25/2023 14:28:00,38768.5,27.52,,,,,
360,10/25/2023 14:29:00,38768.5,27.52,,,,,
361,10/25/2023 14:30:00,38765.6,27.51,,,,,
362,10/25/2023 14:31:00,38762.8,27.52,,,,,
363,10/25/2023 14:32:00,38743.2,27.53,,,,,
364,10/25/2023 14:33:00,38720.8,27.53,,,,,
365,10/25/2023 14:34:00,38723.6,27.52,,,,,
366,10/25/2023 14:35:00,38712.4,27.52,,,,,
367,10/25/2023 14:36:00,38723.6,27.55,,,,,
368,10/25/2023 14:37:00,38740.4,27.53,,,,,
369,10/25/2023 14:38:00,38698.4,27.53,,,,,
370,10/25/2023 14:39:00,38676,27.53,,,,,
371,10/25/2023 14:40:00,38701.2,27.55,,,,,
372,10/25/2023 14:41:00,38712.4,27.55,,,,,
373,10/25/2023 14:42:00,38692.8,27.56,,,,,
374,10/25/2023 14:43:00,38715.2,27.55,,,,,
375,10/25/2023 14:44:00,38676,27.55,,,,,
376,10/25/2023 14:45:00,38681.6,27.55,,,,,
377,10/25/2023 14:46:00,38670.4,27.55,,,,,
378,10/25/2023 14:47:00,38653.6,27.56,,,,,
379,10/25/2023 14:48:00,38670.4,27.56,,,,,
380,10/25/2023 14:49:00,38650.8,27.56,,,,,
381,10/25/2023 14:50:00,38681.6,27.56,,,,,
382,10/25/2023 14:51:00,38642.4,27.56,,,,,
383,10/25/2023 14:52:00,38656.4,27.56,,,,,
384,10/25/2023 14:53:00,38687.2,27.56,,,,,
385,10/25/2023 14:54:00,38673.2,27.57,,,,,
386,10/25/2023 14:55:00,38642.4,27.56,,,,,
387,10/25/2023 14:56:00,38645.2,27.56,,,,,
388,10/25/2023 14:57:00,38667.6,27.57,,,,,
389,10/25/2023 14:58:00,38645.2,27.57,,,,,
390,10/25/2023 14:59:00,38617.3,27.57,,,,,
391,10/25/2023 15:00:00,38606.1,27.57,,,,,
392,10/25/2023 15:01:00,38628.5,27.57,,,,,
393,10/25/2023 15:02:00,38628.5,27.56,,,,,
394,10/25/2023 15:03:00,38611.7,27.56,,,,,
395,10/25/2023 15:04:00,38617.3,27.57,,,,,
396,10/25/2023 15:05:00,38625.7,27.59,,,,,
397,10/25/2023 15:06:00,38620.1,27.57,,,,,
398,10/25/2023 15:07:00,38600.6,27.57,,,,,
399,10/25/2023 15:08:00,38628.5,27.59,,,,,
400,10/25/2023 15:09:00,38617.3,27.59,,,,,
401,10/25/2023 15:10:00,38589.4,27.59,,,,,
402,10/25/2023 15:11:00,38586.6,27.57,,,,,
403,10/25/2023 15:12:00,38614.5,27.59,,,,,
404,10/25/2023 15:13:00,38578.2,27.59,,,,,
405,10/25/2023 15:14:00,38581,27.59,,,,,
406,10/25/2023 15:15:00,38606.1,27.59,,,,,
407,10/25/2023 15:16:00,38583.8,27.6,,,,,
408,10/25/2023 15:17:00,38569.9,27.59,,,,,
409,10/25/2023 15:18:00,38567.1,27.59,,,,,
410,10/25/2023 15:19:00,38583.8,27.59,,,,,
411,10/25/2023 15:20:00,38578.2,27.59,,,,,
412,10/25/2023 15:21:00,38561.5,27.59,,,,,
413,10/25/2023 15:22:00,38550.4,27.59,,,,,
414,10/25/2023 15:23:00,38558.7,27.57,,,,,
415,10/25/2023 15:24:00,38575.5,27.59,,,,,
416,10/25/2023 15:25:00,38544.8,27.6,,,,,
417,10/25/2023 15:26:00,38561.5,27.6,,,,,
418,10/25/2023 15:27:00,38522.5,27.6,,,,,
419,10/25/2023 15:28:00,38544.8,27.6,,,,,
420,10/25/2023 15:29:00,38525.3,27.61,,,,,
421,10/25/2023 15:30:00,38533.7,27.6,,,,,
422,10/25/2023 15:31:00,38522.5,27.61,,,,,
423,10/25/2023 15:32:00,38525.3,27.61,,,,,
424,10/25/2023 15:33:00,38539.2,27.6,,,,,
425,10/25/2023 15:34:00,38550.4,27.6,,,,,
426,10/25/2023 15:35:00,38525.3,27.61,,,,,
427,10/25/2023 15:36:00,38522.5,27.61,,,,,
428,10/25/2023 15:37:00,38519.7,27.61,,,,,
429,10/25/2023 15:38:00,38519.7,27.61,,,,,
430,10/25/2023 15:39:00,38528.1,27.62,,,,,
431,10/25/2023 15:40:00,38505.8,27.62,,,,,
432,10/25/2023 15:41:00,38514.2,27.62,,,,,
433,10/25/2023 15:42:00,38464.1,27.61,,,,,
434,10/25/2023 15:43:00,38511.4,27.61,,,,,
435,10/25/2023 15:44:00,38480.8,27.62,,,,,
436,10/25/2023 15:45:00,38480.8,27.62,,,,,
437,10/25/2023 15:46:00,38497.5,27.62,,,,,
438,10/25/2023 15:47:00,38450.2,27.62,,,,,
439,10/25/2023 15:48:00,38472.5,27.62,,,,,
440,10/25/2023 15:49:00,38444.7,27.62,,,,,
441,10/25/2023 15:50:00,38450.2,27.62,,,,,
442,10/25/2023 15:51:00,38466.9,27.62,,,,,
443,10/25/2023 15:52:00,38475.2,27.62,,,,,
444,10/25/2023 15:53:00,38472.5,27.64,,,,,
445,10/25/2023 15:54:00,38464.1,27.61,,,,,
446,10/25/2023 15:55:00,38461.4,27.62,,,,,
447,10/25/2023 15:56:00,38439.1,27.62,,,,,
448,10/25/2023 15:57:00,38439.1,27.64,,,,,
449,10/25/2023 15:58:00,38436.4,27.62,,,,,
450,10/25/2023 15:59:00,38444.7,27.62,,,,,
451,10/25/2023 16:00:00,38444.7,27.64,,,,,
452,10/25/2023 16:01:00,38461.4,27.62,,,,,
453,10/25/2023 16:02:00,38461.4,27.64,,,,,
454,10/25/2023 16:03:00,38411.4,27.62,,,,,
455,10/25/2023 16:04:00,38436.4,27.64,,,,,
456,10/25/2023 16:05:00,38400.3,27.62,,,,,
457,10/25/2023 16:06:00,38416.9,27.62,,,,,
458,10/25/2023 16:07:00,38414.2,27.64,,,,,
459,10/25/2023 16:08:00,38419.7,27.64,,,,,
460,10/25/2023 16:09:00,38411.4,27.62,,,,,
461,10/25/2023 16:10:00,38411.4,27.62,,,,,
462,10/25/2023 16:11:00,38400.3,27.62,,,,,
463,10/25/2023 16:12:00,38394.8,27.61,,,,,
464,10/25/2023 16:13:00,38380.9,27.64,,,,,
465,10/25/2023 16:14:00,38386.5,27.62,,,,,
466,10/25/2023 16:15:00,38400.3,27.62,,,,,
467,10/25/2023 16:16:00,38392,27.64,,,,,
468,10/25/2023 16:17:00,38375.4,27.62,,,,,
469,10/25/2023 16:18:00,38392,27.62,,,,,
470,10/25/2023 16:19:00,38344.9,27.62,,,,,
471,10/25/2023 16:20:00,38331.1,27.62,,,,,
472,10/25/2023 16:21:00,38356,27.62,,,,,
473,10/25/2023 16:22:00,38369.8,27.62,,,,,
474,10/25/2023 16:23:00,38358.8,27.62,,,,,
475,10/25/2023 16:24:00,38347.7,27.62,,,,,
476,10/25/2023 16:25:00,38317.3,27.61,,,,,
477,10/25/2023 16:26:00,38339.4,27.62,,,,,
478,10/25/2023 16:27:00,38356,27.62,,,,,
479,10/25/2023 16:28:00,38350.5,27.62,,,,,
480,10/25/2023 16:29:00,38339.4,27.62,,,,,
481,10/25/2023 16:30:00,38311.7,27.64,,,,,
482,10/25/2023 16:31:00,38328.3,27.61,,,,,
483,10/25/2023 16:32:00,38331.1,27.62,,,,,
484,10/25/2023 16:33:00,38306.2,27.62,,,,,
485,10/25/2023 16:34:00,38331.1,27.61,,,,,
486,10/25/2023 16:35:00,38320,27.61,,,,,
487,10/25/2023 16:36:00,38309,27.62,,,,,
488,10/25/2023 16:37:00,38325.6,27.62,,,,,
489,10/25/2023 16:38:00,38317.3,27.62,,,,,
