#,Date-Time (French Polynesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
134,10/24/2023 14:13:00,30.80,65.88,,,,
135,10/24/2023 14:14:00,30.80,54.40,,,,
136,10/24/2023 14:15:00,30.80,53.64,,,,
137,10/24/2023 14:16:00,30.71,72.84,,,,
138,10/24/2023 14:17:00,30.76,75.38,,,,
139,10/24/2023 14:18:00,30.71,80.36,,,,
140,10/24/2023 14:19:00,30.71,63.86,,,,
141,10/24/2023 14:20:00,30.67,72.96,,,,
142,10/24/2023 14:21:00,30.71,74.48,,,,
143,10/24/2023 14:22:00,30.63,87.68,,,,
144,10/24/2023 14:23:00,30.63,123.64,,,,
145,10/24/2023 14:24:00,30.59,85.96,,,,
146,10/24/2023 14:25:00,30.59,65.54,,,,
147,10/24/2023 14:26:00,30.59,71.22,,,,
148,10/24/2023 14:27:00,30.54,86.76,,,,
149,10/24/2023 14:28:00,30.54,78.64,,,,
150,10/24/2023 14:29:00,30.50,78.64,,,,
151,10/24/2023 14:30:00,30.41,71.22,,,,
152,10/24/2023 14:31:00,30.46,94.08,,,,
153,10/24/2023 14:32:00,30.46,85.12,,,,
154,10/24/2023 14:33:00,30.37,80.26,,,,
155,10/24/2023 14:34:00,30.41,88.48,,,,
156,10/24/2023 14:35:00,30.41,90.12,,,,
157,10/24/2023 14:36:00,30.37,99.88,,,,
158,10/24/2023 14:37:00,30.33,103.12,,,,
159,10/24/2023 14:38:00,30.33,116.24,,,,
160,10/24/2023 14:39:00,30.37,100.80,,,,
161,10/24/2023 14:40:00,30.33,95.00,,,,
162,10/24/2023 14:41:00,30.33,95.80,,,,
163,10/24/2023 14:42:00,30.37,96.72,,,,
164,10/24/2023 14:43:00,30.28,73.66,,,,
165,10/24/2023 14:44:00,30.33,58.12,,,,
166,10/24/2023 14:45:00,30.37,58.98,,,,
167,10/24/2023 14:46:00,30.33,67.16,,,,
168,10/24/2023 14:47:00,30.33,54.46,,,,
169,10/24/2023 14:48:00,30.37,54.86,,,,
170,10/24/2023 14:49:00,30.33,57.76,,,,
171,10/24/2023 14:50:00,30.33,52.84,,,,
172,10/24/2023 14:51:00,30.37,63.10,,,,
173,10/24/2023 14:52:00,30.37,56.48,,,,
174,10/24/2023 14:53:00,30.33,54.86,,,,
175,10/24/2023 14:54:00,30.33,52.84,,,,
176,10/24/2023 14:55:00,30.33,61.82,,,,
177,10/24/2023 14:56:00,30.37,58.52,,,,
178,10/24/2023 14:57:00,30.33,51.96,,,,
179,10/24/2023 14:58:00,30.37,31.55,,,,
180,10/24/2023 14:59:00,30.37,29.87,,,,
181,10/24/2023 15:00:00,30.41,31.95,,,,
182,10/24/2023 15:01:00,30.41,39.73,,,,
183,10/24/2023 15:02:00,30.37,45.06,,,,
184,10/24/2023 15:03:00,30.41,36.02,,,,
185,10/24/2023 15:04:00,30.37,39.73,,,,
186,10/24/2023 15:05:00,30.37,45.46,,,,
187,10/24/2023 15:06:00,30.33,28.65,,,,
188,10/24/2023 15:07:00,30.41,28.24,,,,
189,10/24/2023 15:08:00,30.37,31.09,,,,
190,10/24/2023 15:09:00,30.37,33.99,,,,
191,10/24/2023 15:10:00,30.37,34.80,,,,
192,10/24/2023 15:11:00,30.33,31.55,,,,
193,10/24/2023 15:12:00,30.33,30.28,,,,
194,10/24/2023 15:13:00,30.33,24.18,,,,
195,10/24/2023 15:14:00,30.28,20.88,,,,
196,10/24/2023 15:15:00,30.28,22.50,,,,
197,10/24/2023 15:16:00,30.28,20.88,,,,
198,10/24/2023 15:17:00,30.24,17.19,,,,
199,10/24/2023 15:18:00,30.24,24.18,,,,
200,10/24/2023 15:19:00,30.24,22.10,,,,
201,10/24/2023 15:20:00,30.20,11.25,,,,
202,10/24/2023 15:21:00,30.20,20.06,,,,
203,10/24/2023 15:22:00,30.16,2786.56,,,,
204,10/24/2023 15:23:00,29.94,1309.44,,,,
205,10/24/2023 15:24:00,29.73,1835.52,,,,
206,10/24/2023 15:25:00,29.17,523.52,,,,
207,10/24/2023 15:26:00,28.95,747.84,,,,
208,10/24/2023 15:27:00,28.74,622.56,,,,
209,10/24/2023 15:28:00,28.57,1474.56,,,,
210,10/24/2023 15:29:00,28.35,2028.80,,,,
211,10/24/2023 15:30:00,28.31,1556.48,,,,
212,10/24/2023 15:31:00,28.14,2049.92,,,,
213,10/24/2023 15:32:00,27.97,664.96,,,,
214,10/24/2023 15:33:00,27.80,1557.12,,,,
215,10/24/2023 15:34:00,27.67,1322.88,,,,
216,10/24/2023 15:35:00,27.50,530.72,,,,
217,10/24/2023 15:36:00,27.45,1767.04,,,,
218,10/24/2023 15:37:00,27.32,1015.04,,,,
219,10/24/2023 15:38:00,27.37,2061.44,,,,
220,10/24/2023 15:39:00,27.24,302.40,,,,
221,10/24/2023 15:40:00,27.11,302.40,,,,
222,10/24/2023 15:41:00,27.02,251.60,,,,
223,10/24/2023 15:42:00,27.07,3162.88,,,,
224,10/24/2023 15:43:00,27.07,1644.16,,,,
225,10/24/2023 15:44:00,27.07,1421.44,,,,
226,10/24/2023 15:45:00,27.02,1453.44,,,,
227,10/24/2023 15:46:00,26.98,868.80,,,,
228,10/24/2023 15:47:00,26.94,1626.88,,,,
229,10/24/2023 15:48:00,26.90,895.04,,,,
230,10/24/2023 15:49:00,26.90,2416.00,,,,
231,10/24/2023 15:50:00,26.90,1002.88,,,,
232,10/24/2023 15:51:00,26.94,719.68,,,,
233,10/24/2023 15:52:00,26.85,1682.56,,,,
234,10/24/2023 15:53:00,26.85,257.04,,,,
235,10/24/2023 15:54:00,26.77,1008.64,,,,
236,10/24/2023 15:55:00,26.85,239.36,,,,
237,10/24/2023 15:56:00,26.77,868.16,,,,
238,10/24/2023 15:56:36,,,Logged,,,
239,10/24/2023 15:56:37,,,,Logged,,
240,10/24/2023 15:56:39,,,Logged,,,
241,10/24/2023 15:57:00,26.85,943.68,,,,
242,10/24/2023 15:58:00,26.94,2771.20,,,,
243,10/24/2023 15:59:00,26.98,3673.60,,,,
244,10/24/2023 16:00:00,26.98,9297.92,,,,
245,10/24/2023 16:01:00,26.98,3599.36,,,,
246,10/24/2023 16:02:00,27.02,2967.04,,,,
247,10/24/2023 16:03:00,27.02,9246.72,,,,
248,10/24/2023 16:04:00,27.02,2380.16,,,,
249,10/24/2023 16:05:00,26.98,4021.76,,,,
250,10/24/2023 16:06:00,26.94,2903.04,,,,
251,10/24/2023 16:07:00,26.94,2051.84,,,,
252,10/24/2023 16:08:00,26.98,611.20,,,,
253,10/24/2023 16:09:00,26.98,816.00,,,,
254,10/24/2023 16:10:00,26.94,479.20,,,,
255,10/24/2023 16:11:00,26.94,492.16,,,,
256,10/24/2023 16:12:00,26.94,1036.48,,,,
257,10/24/2023 16:13:00,26.98,1216.00,,,,
258,10/24/2023 16:14:00,26.98,303.60,,,,
259,10/24/2023 16:15:00,26.94,922.56,,,,
260,10/24/2023 16:16:00,26.94,1272.00,,,,
261,10/24/2023 16:17:00,26.94,3093.76,,,,
262,10/24/2023 16:18:00,26.94,519.84,,,,
263,10/24/2023 16:19:00,26.98,1900.16,,,,
264,10/24/2023 16:20:00,26.94,155.04,,,,
265,10/24/2023 16:21:00,26.94,501.12,,,,
266,10/24/2023 16:22:00,26.94,841.60,,,,
267,10/24/2023 16:23:00,26.94,50.14,,,,
268,10/24/2023 16:24:00,26.98,2160.64,,,,
269,10/24/2023 16:25:00,26.98,9559.04,,,,
270,10/24/2023 16:26:00,26.98,5064.96,,,,
271,10/24/2023 16:27:00,27.11,10941.44,,,,
272,10/24/2023 16:28:00,27.02,4389.12,,,,
273,10/24/2023 16:29:00,27.07,10222.08,,,,
274,10/24/2023 16:30:00,27.11,10905.60,,,,
275,10/24/2023 16:31:00,27.02,3057.92,,,,
276,10/24/2023 16:32:00,27.02,4256.00,,,,
277,10/24/2023 16:33:00,26.98,2230.40,,,,
278,10/24/2023 16:34:00,26.98,4545.28,,,,
279,10/24/2023 16:35:00,27.07,7173.12,,,,
280,10/24/2023 16:36:00,27.07,5242.88,,,,
281,10/24/2023 16:37:00,26.98,5626.88,,,,
282,10/24/2023 16:38:00,27.02,4460.80,,,,
283,10/24/2023 16:39:00,26.98,3502.08,,,,
284,10/24/2023 16:40:00,27.02,2584.96,,,,
285,10/24/2023 16:41:00,26.94,2654.72,,,,
286,10/24/2023 16:42:00,26.94,2330.88,,,,
287,10/24/2023 16:43:00,26.94,1923.20,,,,
288,10/24/2023 16:44:00,26.94,1959.04,,,,
289,10/24/2023 16:45:00,26.94,1903.36,,,,
290,10/24/2023 16:46:00,26.94,1871.36,,,,
291,10/24/2023 16:47:00,26.94,1811.20,,,,
292,10/24/2023 16:48:00,26.98,1863.04,,,,
293,10/24/2023 16:49:00,26.94,1788.16,,,,
294,10/24/2023 16:50:00,26.94,1856.64,,,,
295,10/24/2023 16:51:00,26.94,1906.56,,,,
296,10/24/2023 16:52:00,26.98,1885.44,,,,
297,10/24/2023 16:53:00,26.90,1948.80,,,,
298,10/24/2023 16:54:00,26.98,1989.76,,,,
299,10/24/2023 16:55:00,26.94,2046.72,,,,
300,10/24/2023 16:56:00,26.94,2061.44,,,,
301,10/24/2023 16:57:00,26.94,2167.04,,,,
302,10/24/2023 16:58:00,26.94,2139.52,,,,
303,10/24/2023 16:59:00,26.94,2214.40,,,,
304,10/24/2023 17:00:00,26.94,2348.80,,,,
305,10/24/2023 17:01:00,26.94,3751.68,,,,
306,10/24/2023 17:02:00,27.02,4486.40,,,,
307,10/24/2023 17:03:00,26.98,4675.84,,,,
308,10/24/2023 17:04:00,26.94,4323.84,,,,
309,10/24/2023 17:05:00,26.94,4190.72,,,,
310,10/24/2023 17:06:00,26.94,3726.08,,,,
311,10/24/2023 17:07:00,26.98,3550.72,,,,
312,10/24/2023 17:08:00,26.94,3449.60,,,,
313,10/24/2023 17:09:00,27.02,3534.08,,,,
314,10/24/2023 17:10:00,26.98,3628.80,,,,
315,10/24/2023 17:11:00,26.98,3184.64,,,,
316,10/24/2023 17:12:00,26.98,3075.84,,,,
317,10/24/2023 17:13:00,26.98,3048.96,,,,
318,10/24/2023 17:14:00,26.94,2906.88,,,,
319,10/24/2023 17:15:00,26.90,2906.88,,,,
320,10/24/2023 17:16:00,26.98,2949.12,,,,
321,10/24/2023 17:17:00,26.94,3151.36,,,,
322,10/24/2023 17:18:00,26.94,3027.20,,,,
323,10/24/2023 17:19:00,26.94,2500.48,,,,
324,10/24/2023 17:20:00,26.94,2762.24,,,,
325,10/24/2023 17:21:00,26.94,2794.24,,,,
326,10/24/2023 17:22:00,26.98,2757.12,,,,
327,10/24/2023 17:23:00,26.98,2630.40,,,,
328,10/24/2023 17:24:00,26.90,2528.00,,,,
329,10/24/2023 17:25:00,26.98,2332.80,,,,
330,10/24/2023 17:26:00,26.94,2476.16,,,,
331,10/24/2023 17:27:00,26.94,2459.52,,,,
332,10/24/2023 17:28:00,26.94,2137.60,,,,
333,10/24/2023 17:29:00,26.90,2097.28,,,,
334,10/24/2023 17:30:00,26.90,1989.76,,,,
335,10/24/2023 17:31:00,26.94,1947.52,,,,
336,10/24/2023 17:32:00,26.94,1770.24,,,,
337,10/24/2023 17:33:00,26.90,1641.60,,,,
338,10/24/2023 17:34:00,26.94,1496.96,,,,
339,10/24/2023 17:35:00,26.94,1412.48,,,,
340,10/24/2023 17:36:00,26.90,1276.16,,,,
341,10/24/2023 17:37:00,26.90,1216.00,,,,
342,10/24/2023 17:38:00,26.94,1193.28,,,,
343,10/24/2023 17:39:00,26.94,1142.72,,,,
344,10/24/2023 17:40:00,26.94,1062.40,,,,
345,10/24/2023 17:41:00,26.90,1047.68,,,,
346,10/24/2023 17:42:00,26.90,924.16,,,,
347,10/24/2023 17:43:00,26.85,834.24,,,,
348,10/24/2023 17:44:00,26.94,758.40,,,,
349,10/24/2023 17:45:00,26.90,692.80,,,,
350,10/24/2023 17:46:00,26.90,653.92,,,,
351,10/24/2023 17:47:00,26.90,613.76,,,,
352,10/24/2023 17:48:00,26.90,562.40,,,,
353,10/24/2023 17:49:00,26.85,508.48,,,,
354,10/24/2023 17:50:00,26.90,471.04,,,,
355,10/24/2023 17:51:00,26.94,440.96,,,,
356,10/24/2023 17:52:00,26.90,371.36,,,,
357,10/24/2023 17:53:00,26.90,275.92,,,,
358,10/24/2023 17:54:00,26.90,314.40,,,,
359,10/24/2023 17:55:00,26.90,297.92,,,,
360,10/24/2023 17:56:00,26.90,265.36,,,,
361,10/24/2023 17:57:00,26.85,235.92,,,,
362,10/24/2023 17:58:00,26.85,203.36,,,,
363,10/24/2023 17:59:00,26.90,173.12,,,,
364,10/24/2023 18:00:00,26.90,151.00,,,,
365,10/24/2023 18:01:00,26.90,128.24,,,,
366,10/24/2023 18:02:00,26.90,120.00,,,,
367,10/24/2023 18:03:00,26.90,108.60,,,,
368,10/24/2023 18:04:00,26.90,97.92,,,,
369,10/24/2023 18:05:00,26.90,80.78,,,,
370,10/24/2023 18:06:00,26.90,65.68,,,,
371,10/24/2023 18:07:00,26.90,58.78,,,,
372,10/24/2023 18:08:00,26.90,46.54,,,,
373,10/24/2023 18:09:00,26.90,38.76,,,,
374,10/24/2023 18:10:00,26.90,31.45,,,,
375,10/24/2023 18:11:00,26.90,25.30,,,,
376,10/24/2023 18:12:00,26.90,20.60,,,,
377,10/24/2023 18:13:00,26.90,15.09,,,,
378,10/24/2023 18:14:00,26.94,12.04,,,,
379,10/24/2023 18:15:00,26.90,9.57,,,,
380,10/24/2023 18:16:00,26.90,7.34,,,,
381,10/24/2023 18:17:00,26.90,5.48,,,,
382,10/24/2023 18:18:00,26.85,4.06,,,,
383,10/24/2023 18:19:00,26.90,3.04,,,,
384,10/24/2023 18:20:00,26.90,1.62,,,,
385,10/24/2023 18:21:00,26.90,1.62,,,,
386,10/24/2023 18:22:00,26.85,1.01,,,,
387,10/24/2023 18:23:00,26.90,0.60,,,,
388,10/24/2023 18:24:00,26.94,0.40,,,,
389,10/24/2023 18:25:00,26.90,0.20,,,,
390,10/24/2023 18:26:00,26.90,0.00,,,,
391,10/24/2023 18:27:00,26.90,0.00,,,,
392,10/24/2023 18:28:00,26.90,0.00,,,,
393,10/24/2023 18:29:00,26.90,0.00,,,,
394,10/24/2023 18:30:00,26.90,0.00,,,,
395,10/24/2023 18:31:00,26.90,0.00,,,,
396,10/24/2023 18:32:00,26.90,0.00,,,,
397,10/24/2023 18:33:00,26.90,0.00,,,,
398,10/24/2023 18:34:00,26.90,0.00,,,,
399,10/24/2023 18:35:00,26.94,0.00,,,,
400,10/24/2023 18:36:00,26.90,0.00,,,,
401,10/24/2023 18:37:00,26.94,0.00,,,,
402,10/24/2023 18:38:00,26.90,0.00,,,,
403,10/24/2023 18:39:00,26.85,0.00,,,,
404,10/24/2023 18:40:00,26.90,0.00,,,,
405,10/24/2023 18:41:00,26.94,0.00,,,,
406,10/24/2023 18:42:00,26.94,0.00,,,,
407,10/24/2023 18:43:00,26.90,0.00,,,,
408,10/24/2023 18:44:00,26.94,0.00,,,,
409,10/24/2023 18:45:00,26.94,0.00,,,,
410,10/24/2023 18:46:00,26.90,0.00,,,,
411,10/24/2023 18:47:00,26.94,0.00,,,,
412,10/24/2023 18:48:00,26.94,0.00,,,,
413,10/24/2023 18:49:00,26.90,0.00,,,,
414,10/24/2023 18:50:00,26.94,0.00,,,,
415,10/24/2023 18:51:00,26.90,0.00,,,,
416,10/24/2023 18:52:00,26.94,0.00,,,,
417,10/24/2023 18:53:00,26.90,0.00,,,,
418,10/24/2023 18:54:00,26.90,0.00,,,,
419,10/24/2023 18:55:00,26.90,0.00,,,,
420,10/24/2023 18:56:00,26.90,0.00,,,,
421,10/24/2023 18:57:00,26.90,0.00,,,,
422,10/24/2023 18:58:00,26.90,0.00,,,,
423,10/24/2023 18:59:00,26.85,0.00,,,,
424,10/24/2023 19:00:00,26.90,0.00,,,,
425,10/24/2023 19:01:00,26.85,0.00,,,,
426,10/24/2023 19:02:00,26.90,0.00,,,,
427,10/24/2023 19:03:00,26.90,0.00,,,,
428,10/24/2023 19:04:00,26.85,0.00,,,,
429,10/24/2023 19:05:00,26.90,0.00,,,,
430,10/24/2023 19:06:00,26.90,0.00,,,,
431,10/24/2023 19:07:00,26.90,0.00,,,,
432,10/24/2023 19:08:00,26.90,0.00,,,,
433,10/24/2023 19:09:00,26.94,0.00,,,,
434,10/24/2023 19:10:00,26.94,0.00,,,,
435,10/24/2023 19:11:00,26.90,0.00,,,,
436,10/24/2023 19:12:00,26.85,0.00,,,,
437,10/24/2023 19:13:00,26.90,0.00,,,,
438,10/24/2023 19:14:00,26.90,0.00,,,,
439,10/24/2023 19:15:00,26.90,0.00,,,,
440,10/24/2023 19:16:00,26.90,0.00,,,,
441,10/24/2023 19:17:00,26.90,0.00,,,,
442,10/24/2023 19:18:00,26.90,0.00,,,,
443,10/24/2023 19:19:00,26.90,0.00,,,,
444,10/24/2023 19:20:00,26.90,0.00,,,,
445,10/24/2023 19:21:00,26.94,0.00,,,,
446,10/24/2023 19:22:00,26.90,0.00,,,,
447,10/24/2023 19:23:00,26.94,0.00,,,,
448,10/24/2023 19:24:00,26.90,0.00,,,,
449,10/24/2023 19:25:00,26.90,0.00,,,,
450,10/24/2023 19:26:00,26.90,0.00,,,,
451,10/24/2023 19:27:00,26.94,0.00,,,,
452,10/24/2023 19:28:00,26.94,0.00,,,,
453,10/24/2023 19:29:00,26.85,0.00,,,,
454,10/24/2023 19:30:00,26.90,0.00,,,,
455,10/24/2023 19:31:00,26.85,0.00,,,,
456,10/24/2023 19:32:00,26.90,0.00,,,,
457,10/24/2023 19:33:00,26.90,0.00,,,,
458,10/24/2023 19:34:00,26.90,0.00,,,,
459,10/24/2023 19:35:00,26.90,0.00,,,,
460,10/24/2023 19:36:00,26.90,0.00,,,,
461,10/24/2023 19:37:00,26.90,0.00,,,,
462,10/24/2023 19:38:00,26.94,0.00,,,,
463,10/24/2023 19:39:00,26.90,0.00,,,,
464,10/24/2023 19:40:00,26.94,0.00,,,,
465,10/24/2023 19:41:00,26.94,0.00,,,,
466,10/24/2023 19:42:00,26.94,0.00,,,,
467,10/24/2023 19:43:00,26.94,0.00,,,,
468,10/24/2023 19:44:00,26.90,0.00,,,,
469,10/24/2023 19:45:00,26.90,0.00,,,,
470,10/24/2023 19:46:00,26.90,0.00,,,,
471,10/24/2023 19:47:00,26.94,0.00,,,,
472,10/24/2023 19:48:00,26.90,0.00,,,,
473,10/24/2023 19:49:00,26.90,0.00,,,,
474,10/24/2023 19:50:00,26.94,0.00,,,,
475,10/24/2023 19:51:00,26.90,0.00,,,,
476,10/24/2023 19:52:00,26.94,0.00,,,,
477,10/24/2023 19:53:00,26.94,0.00,,,,
478,10/24/2023 19:54:00,26.90,0.00,,,,
479,10/24/2023 19:55:00,26.90,0.00,,,,
480,10/24/2023 19:56:00,26.90,0.00,,,,
481,10/24/2023 19:57:00,26.94,0.00,,,,
482,10/24/2023 19:58:00,26.94,0.00,,,,
483,10/24/2023 19:59:00,26.98,0.00,,,,
484,10/24/2023 20:00:00,26.94,0.00,,,,
485,10/24/2023 20:01:00,26.94,0.00,,,,
486,10/24/2023 20:02:00,26.90,0.00,,,,
487,10/24/2023 20:03:00,26.94,0.00,,,,
488,10/24/2023 20:04:00,26.94,0.00,,,,
489,10/24/2023 20:05:00,26.98,0.00,,,,
490,10/24/2023 20:06:00,26.94,0.00,,,,
491,10/24/2023 20:07:00,26.90,0.00,,,,
492,10/24/2023 20:08:00,26.90,0.00,,,,
493,10/24/2023 20:09:00,26.94,0.00,,,,
494,10/24/2023 20:10:00,26.94,0.00,,,,
495,10/24/2023 20:11:00,26.98,0.00,,,,
496,10/24/2023 20:12:00,26.90,0.00,,,,
497,10/24/2023 20:13:00,26.98,0.00,,,,
498,10/24/2023 20:14:00,26.94,0.00,,,,
499,10/24/2023 20:15:00,26.98,0.00,,,,
500,10/24/2023 20:16:00,26.94,0.00,,,,
501,10/24/2023 20:17:00,26.98,0.00,,,,
502,10/24/2023 20:18:00,26.94,0.00,,,,
503,10/24/2023 20:19:00,26.94,0.00,,,,
504,10/24/2023 20:20:00,26.94,0.00,,,,
505,10/24/2023 20:21:00,26.98,0.00,,,,
506,10/24/2023 20:22:00,26.94,0.00,,,,
507,10/24/2023 20:23:00,26.94,0.00,,,,
508,10/24/2023 20:24:00,26.94,0.00,,,,
509,10/24/2023 20:25:00,26.98,0.00,,,,
