"Plot Title: temp3"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444028, SEN S/N: 20444028, LBL: C)","Coupler Detached (LGR S/N: 20444028)","Coupler Attached (LGR S/N: 20444028)","Host Connected (LGR S/N: 20444028)","Stopped (LGR S/N: 20444028)","End Of File (LGR S/N: 20444028)"
1526,10/26/23 09:55:00 AM,27.038,,,,,
1527,10/26/23 09:56:00 AM,27.038,,,,,
1528,10/26/23 09:57:00 AM,27.038,,,,,
1529,10/26/23 09:58:00 AM,27.038,,,,,
1530,10/26/23 09:59:00 AM,27.038,,,,,
1531,10/26/23 10:00:00 AM,27.038,,,,,
1532,10/26/23 10:01:00 AM,27.038,,,,,
1533,10/26/23 10:02:00 AM,27.038,,,,,
1534,10/26/23 10:03:00 AM,27.014,,,,,
1535,10/26/23 10:04:00 AM,27.014,,,,,
1536,10/26/23 10:05:00 AM,27.014,,,,,
1537,10/26/23 10:06:00 AM,27.014,,,,,
1538,10/26/23 10:07:00 AM,27.014,,,,,
1539,10/26/23 10:08:00 AM,27.014,,,,,
1540,10/26/23 10:09:00 AM,27.014,,,,,
1541,10/26/23 10:10:00 AM,27.014,,,,,
1542,10/26/23 10:11:00 AM,27.014,,,,,
1543,10/26/23 10:12:00 AM,27.014,,,,,
1544,10/26/23 10:13:00 AM,27.014,,,,,
1545,10/26/23 10:14:00 AM,27.014,,,,,
1546,10/26/23 10:15:00 AM,27.014,,,,,
1547,10/26/23 10:16:00 AM,27.014,,,,,
1548,10/26/23 10:17:00 AM,27.014,,,,,
1549,10/26/23 10:18:00 AM,27.014,,,,,
1550,10/26/23 10:19:00 AM,27.014,,,,,
1551,10/26/23 10:20:00 AM,27.014,,,,,
1552,10/26/23 10:21:00 AM,27.014,,,,,
1553,10/26/23 10:22:00 AM,27.014,,,,,
1554,10/26/23 10:23:00 AM,27.014,,,,,
1555,10/26/23 10:24:00 AM,27.014,,,,,
1556,10/26/23 10:25:00 AM,27.014,,,,,
1557,10/26/23 10:26:00 AM,27.014,,,,,
1558,10/26/23 10:27:00 AM,27.014,,,,,
1559,10/26/23 10:28:00 AM,27.038,,,,,
1560,10/26/23 10:29:00 AM,27.038,,,,,
1561,10/26/23 10:30:00 AM,27.038,,,,,
1562,10/26/23 10:31:00 AM,27.038,,,,,
1563,10/26/23 10:32:00 AM,27.038,,,,,
1564,10/26/23 10:33:00 AM,27.038,,,,,
1565,10/26/23 10:34:00 AM,27.038,,,,,
1566,10/26/23 10:35:00 AM,27.038,,,,,
1567,10/26/23 10:36:00 AM,27.038,,,,,
1568,10/26/23 10:37:00 AM,27.038,,,,,
1569,10/26/23 10:38:00 AM,27.038,,,,,
1570,10/26/23 10:39:00 AM,27.038,,,,,
1571,10/26/23 10:40:00 AM,27.014,,,,,
1572,10/26/23 10:41:00 AM,27.038,,,,,
1573,10/26/23 10:42:00 AM,27.014,,,,,
1574,10/26/23 10:43:00 AM,27.014,,,,,
1575,10/26/23 10:44:00 AM,27.014,,,,,
1576,10/26/23 10:45:00 AM,27.014,,,,,
1577,10/26/23 10:46:00 AM,27.014,,,,,
1578,10/26/23 10:47:00 AM,27.014,,,,,
1579,10/26/23 10:48:00 AM,27.014,,,,,
1580,10/26/23 10:49:00 AM,27.014,,,,,
1581,10/26/23 10:50:00 AM,27.014,,,,,
1582,10/26/23 10:51:00 AM,27.014,,,,,
1583,10/26/23 10:52:00 AM,27.014,,,,,
1584,10/26/23 10:53:00 AM,27.014,,,,,
1585,10/26/23 10:54:00 AM,27.014,,,,,
1586,10/26/23 10:55:00 AM,27.014,,,,,
1587,10/26/23 10:56:00 AM,27.014,,,,,
1588,10/26/23 10:57:00 AM,27.014,,,,,
1589,10/26/23 10:58:00 AM,27.014,,,,,
1590,10/26/23 10:59:00 AM,27.014,,,,,
1591,10/26/23 11:00:00 AM,27.038,,,,,
1592,10/26/23 11:01:00 AM,27.038,,,,,
1593,10/26/23 11:02:00 AM,27.014,,,,,
1594,10/26/23 11:03:00 AM,27.038,,,,,
1595,10/26/23 11:04:00 AM,27.014,,,,,
1596,10/26/23 11:05:00 AM,27.038,,,,,
1597,10/26/23 11:06:00 AM,27.038,,,,,
1598,10/26/23 11:07:00 AM,27.038,,,,,
1599,10/26/23 11:08:00 AM,27.038,,,,,
1600,10/26/23 11:09:00 AM,27.038,,,,,
1601,10/26/23 11:10:00 AM,27.038,,,,,
1602,10/26/23 11:11:00 AM,27.038,,,,,
1603,10/26/23 11:12:00 AM,27.038,,,,,
1604,10/26/23 11:13:00 AM,27.038,,,,,
1605,10/26/23 11:14:00 AM,27.038,,,,,
1606,10/26/23 11:15:00 AM,27.038,,,,,
1607,10/26/23 11:16:00 AM,27.038,,,,,
1608,10/26/23 11:17:00 AM,27.038,,,,,
1609,10/26/23 11:18:00 AM,27.038,,,,,
1610,10/26/23 11:19:00 AM,27.038,,,,,
1611,10/26/23 11:20:00 AM,27.014,,,,,
1612,10/26/23 11:21:00 AM,27.014,,,,,
1613,10/26/23 11:22:00 AM,27.014,,,,,
1614,10/26/23 11:23:00 AM,27.014,,,,,
1615,10/26/23 11:24:00 AM,27.014,,,,,
1616,10/26/23 11:25:00 AM,26.989,,,,,
1617,10/26/23 11:26:00 AM,26.989,,,,,
1618,10/26/23 11:27:00 AM,26.989,,,,,
1619,10/26/23 11:28:00 AM,26.989,,,,,
1620,10/26/23 11:29:00 AM,26.989,,,,,
1621,10/26/23 11:30:00 AM,26.989,,,,,
1622,10/26/23 11:31:00 AM,26.989,,,,,
1623,10/26/23 11:32:00 AM,26.989,,,,,
1624,10/26/23 11:33:00 AM,26.989,,,,,
1625,10/26/23 11:34:00 AM,26.989,,,,,
1626,10/26/23 11:35:00 AM,26.989,,,,,
1627,10/26/23 11:36:00 AM,26.989,,,,,
1628,10/26/23 11:37:00 AM,26.989,,,,,
1629,10/26/23 11:38:00 AM,26.989,,,,,
1630,10/26/23 11:39:00 AM,26.989,,,,,
1631,10/26/23 11:40:00 AM,26.989,,,,,
1632,10/26/23 11:41:00 AM,26.989,,,,,
1633,10/26/23 11:42:00 AM,26.989,,,,,
1634,10/26/23 11:43:00 AM,26.989,,,,,
1635,10/26/23 11:44:00 AM,26.989,,,,,
1636,10/26/23 11:45:00 AM,26.989,,,,,
1637,10/26/23 11:46:00 AM,26.989,,,,,
1638,10/26/23 11:47:00 AM,26.989,,,,,
1639,10/26/23 11:48:00 AM,26.989,,,,,
1640,10/26/23 11:49:00 AM,26.965,,,,,
1641,10/26/23 11:50:00 AM,26.965,,,,,
1642,10/26/23 11:51:00 AM,26.965,,,,,
1643,10/26/23 11:52:00 AM,26.965,,,,,
1644,10/26/23 11:53:00 AM,26.965,,,,,
1645,10/26/23 11:54:00 AM,26.965,,,,,
1646,10/26/23 11:55:00 AM,26.965,,,,,
1647,10/26/23 11:56:00 AM,26.989,,,,,
1648,10/26/23 11:57:00 AM,26.989,,,,,
1649,10/26/23 11:58:00 AM,26.989,,,,,
1650,10/26/23 11:59:00 AM,26.989,,,,,
1651,10/26/23 12:00:00 PM,26.989,,,,,
1652,10/26/23 12:01:00 PM,26.989,,,,,
1653,10/26/23 12:02:00 PM,26.989,,,,,
1654,10/26/23 12:03:00 PM,26.989,,,,,
1655,10/26/23 12:04:00 PM,26.965,,,,,
1656,10/26/23 12:05:00 PM,26.989,,,,,
1657,10/26/23 12:06:00 PM,26.989,,,,,
1658,10/26/23 12:07:00 PM,26.989,,,,,
1659,10/26/23 12:08:00 PM,26.989,,,,,
1660,10/26/23 12:09:00 PM,26.989,,,,,
1661,10/26/23 12:10:00 PM,26.989,,,,,
1662,10/26/23 12:11:00 PM,26.989,,,,,
1663,10/26/23 12:12:00 PM,26.989,,,,,
1664,10/26/23 12:13:00 PM,26.965,,,,,
1665,10/26/23 12:14:00 PM,26.965,,,,,
1666,10/26/23 12:15:00 PM,26.965,,,,,
1667,10/26/23 12:16:00 PM,26.965,,,,,
1668,10/26/23 12:17:00 PM,26.965,,,,,
1669,10/26/23 12:18:00 PM,26.965,,,,,
1670,10/26/23 12:19:00 PM,26.965,,,,,
1671,10/26/23 12:20:00 PM,26.965,,,,,
1672,10/26/23 12:21:00 PM,26.965,,,,,
1673,10/26/23 12:22:00 PM,26.965,,,,,
1674,10/26/23 12:23:00 PM,26.965,,,,,
1675,10/26/23 12:24:00 PM,26.965,,,,,
1676,10/26/23 12:25:00 PM,26.940,,,,,
1677,10/26/23 12:26:00 PM,26.940,,,,,
1678,10/26/23 12:27:00 PM,26.940,,,,,
1679,10/26/23 12:28:00 PM,26.940,,,,,
1680,10/26/23 12:29:00 PM,26.940,,,,,
1681,10/26/23 12:30:00 PM,26.940,,,,,
1682,10/26/23 12:31:00 PM,26.940,,,,,
1683,10/26/23 12:32:00 PM,26.940,,,,,
1684,10/26/23 12:33:00 PM,26.940,,,,,
1685,10/26/23 12:34:00 PM,26.940,,,,,
1686,10/26/23 12:35:00 PM,26.940,,,,,
1687,10/26/23 12:36:00 PM,26.940,,,,,
1688,10/26/23 12:37:00 PM,26.940,,,,,
1689,10/26/23 12:38:00 PM,26.940,,,,,
1690,10/26/23 12:39:00 PM,26.940,,,,,
1691,10/26/23 12:40:00 PM,26.940,,,,,
1692,10/26/23 12:41:00 PM,26.940,,,,,
1693,10/26/23 12:42:00 PM,26.940,,,,,
1694,10/26/23 12:43:00 PM,26.940,,,,,
1695,10/26/23 12:44:00 PM,26.940,,,,,
1696,10/26/23 12:45:00 PM,26.940,,,,,
1697,10/26/23 12:46:00 PM,26.940,,,,,
1698,10/26/23 12:47:00 PM,26.940,,,,,
1699,10/26/23 12:48:00 PM,26.940,,,,,
1700,10/26/23 12:49:00 PM,26.940,,,,,
1701,10/26/23 12:50:00 PM,26.940,,,,,
1702,10/26/23 12:51:00 PM,26.940,,,,,
1703,10/26/23 12:52:00 PM,26.940,,,,,
1704,10/26/23 12:53:00 PM,26.940,,,,,
1705,10/26/23 12:54:00 PM,26.940,,,,,
1706,10/26/23 12:55:00 PM,26.940,,,,,
1707,10/26/23 12:56:00 PM,26.940,,,,,
1708,10/26/23 12:57:00 PM,26.940,,,,,
1709,10/26/23 12:58:00 PM,26.940,,,,,
1710,10/26/23 12:59:00 PM,26.940,,,,,
1711,10/26/23 01:00:00 PM,26.965,,,,,
1712,10/26/23 01:01:00 PM,26.965,,,,,
1713,10/26/23 01:02:00 PM,26.965,,,,,
1714,10/26/23 01:03:00 PM,26.965,,,,,
1715,10/26/23 01:04:00 PM,26.989,,,,,
1716,10/26/23 01:05:00 PM,26.989,,,,,
1717,10/26/23 01:06:00 PM,26.989,,,,,
1718,10/26/23 01:07:00 PM,26.989,,,,,
1719,10/26/23 01:08:00 PM,26.989,,,,,
1720,10/26/23 01:09:00 PM,26.989,,,,,
1721,10/26/23 01:10:00 PM,26.989,,,,,
1722,10/26/23 01:11:00 PM,26.989,,,,,
1723,10/26/23 01:12:00 PM,26.989,,,,,
1724,10/26/23 01:13:00 PM,26.989,,,,,
1725,10/26/23 01:14:00 PM,26.989,,,,,
1726,10/26/23 01:15:00 PM,26.989,,,,,
1727,10/26/23 01:16:00 PM,26.989,,,,,
1728,10/26/23 01:17:00 PM,27.014,,,,,
1729,10/26/23 01:18:00 PM,27.014,,,,,
1730,10/26/23 01:19:00 PM,27.038,,,,,
1731,10/26/23 01:20:00 PM,27.038,,,,,
1732,10/26/23 01:21:00 PM,27.038,,,,,
1733,10/26/23 01:22:00 PM,27.038,,,,,
1734,10/26/23 01:23:00 PM,27.038,,,,,
1735,10/26/23 01:24:00 PM,27.038,,,,,
1736,10/26/23 01:25:00 PM,27.038,,,,,
1737,10/26/23 01:26:00 PM,27.038,,,,,
1738,10/26/23 01:27:00 PM,27.038,,,,,
1739,10/26/23 01:28:00 PM,27.038,,,,,
1740,10/26/23 01:29:00 PM,27.038,,,,,
1741,10/26/23 01:30:00 PM,27.038,,,,,
1742,10/26/23 01:31:00 PM,27.038,,,,,
1743,10/26/23 01:32:00 PM,27.038,,,,,
1744,10/26/23 01:33:00 PM,27.038,,,,,
1745,10/26/23 01:34:00 PM,27.038,,,,,
1746,10/26/23 01:35:00 PM,27.038,,,,,
1747,10/26/23 01:36:00 PM,27.063,,,,,
1748,10/26/23 01:37:00 PM,27.063,,,,,
1749,10/26/23 01:38:00 PM,27.087,,,,,
1750,10/26/23 01:39:00 PM,27.087,,,,,
1751,10/26/23 01:40:00 PM,27.063,,,,,
1752,10/26/23 01:41:00 PM,27.063,,,,,
1753,10/26/23 01:42:00 PM,27.038,,,,,
1754,10/26/23 01:43:00 PM,27.038,,,,,
1755,10/26/23 01:44:00 PM,27.038,,,,,
1756,10/26/23 01:45:00 PM,27.038,,,,,
1757,10/26/23 01:46:00 PM,27.038,,,,,
1758,10/26/23 01:47:00 PM,27.038,,,,,
1759,10/26/23 01:48:00 PM,27.014,,,,,
1760,10/26/23 01:49:00 PM,27.014,,,,,
1761,10/26/23 01:50:00 PM,27.014,,,,,
1762,10/26/23 01:51:00 PM,27.014,,,,,
1763,10/26/23 01:52:00 PM,27.014,,,,,
1764,10/26/23 01:53:00 PM,27.014,,,,,
1765,10/26/23 01:54:00 PM,27.014,,,,,
1766,10/26/23 01:55:00 PM,27.014,,,,,
1767,10/26/23 01:56:00 PM,27.014,,,,,
1768,10/26/23 01:57:00 PM,27.014,,,,,
1769,10/26/23 01:58:00 PM,27.014,,,,,
1770,10/26/23 01:59:00 PM,27.014,,,,,
1771,10/26/23 02:00:00 PM,27.014,,,,,
1772,10/26/23 02:01:00 PM,27.014,,,,,
1773,10/26/23 02:02:00 PM,27.014,,,,,
1774,10/26/23 02:03:00 PM,27.014,,,,,
1775,10/26/23 02:04:00 PM,27.014,,,,,
1776,10/26/23 02:05:00 PM,27.014,,,,,
1777,10/26/23 02:06:00 PM,27.038,,,,,
1778,10/26/23 02:07:00 PM,27.038,,,,,
1779,10/26/23 02:08:00 PM,27.063,,,,,
1780,10/26/23 02:09:00 PM,27.063,,,,,
1781,10/26/23 02:10:00 PM,27.063,,,,,
1782,10/26/23 02:11:00 PM,27.063,,,,,
1783,10/26/23 02:12:00 PM,27.063,,,,,
1784,10/26/23 02:13:00 PM,27.038,,,,,
1785,10/26/23 02:14:00 PM,27.038,,,,,
1786,10/26/23 02:15:00 PM,27.038,,,,,
1787,10/26/23 02:16:00 PM,27.014,,,,,
1788,10/26/23 02:17:00 PM,27.014,,,,,
1789,10/26/23 02:18:00 PM,27.014,,,,,
1790,10/26/23 02:19:00 PM,26.989,,,,,
1791,10/26/23 02:20:00 PM,26.989,,,,,
1792,10/26/23 02:21:00 PM,26.989,,,,,
1793,10/26/23 02:22:00 PM,26.989,,,,,
1794,10/26/23 02:23:00 PM,26.989,,,,,
1795,10/26/23 02:24:00 PM,27.014,,,,,
1796,10/26/23 02:25:00 PM,27.014,,,,,
1797,10/26/23 02:26:00 PM,27.014,,,,,
1798,10/26/23 02:27:00 PM,27.014,,,,,
1799,10/26/23 02:28:00 PM,27.014,,,,,
1800,10/26/23 02:29:00 PM,27.014,,,,,
1801,10/26/23 02:30:00 PM,27.014,,,,,
1802,10/26/23 02:31:00 PM,27.014,,,,,
1803,10/26/23 02:32:00 PM,27.014,,,,,
1804,10/26/23 02:33:00 PM,27.014,,,,,
1805,10/26/23 02:34:00 PM,27.014,,,,,
1806,10/26/23 02:35:00 PM,27.014,,,,,
1807,10/26/23 02:36:00 PM,27.014,,,,,
1808,10/26/23 02:37:00 PM,27.014,,,,,
1809,10/26/23 02:38:00 PM,26.989,,,,,
1810,10/26/23 02:39:00 PM,26.989,,,,,
1811,10/26/23 02:40:00 PM,26.989,,,,,
1812,10/26/23 02:41:00 PM,26.989,,,,,
1813,10/26/23 02:42:00 PM,26.989,,,,,
1814,10/26/23 02:43:00 PM,26.989,,,,,
1815,10/26/23 02:44:00 PM,26.989,,,,,
1816,10/26/23 02:45:00 PM,26.989,,,,,
1817,10/26/23 02:46:00 PM,26.989,,,,,
1818,10/26/23 02:47:00 PM,26.989,,,,,
1819,10/26/23 02:48:00 PM,26.989,,,,,
1820,10/26/23 02:49:00 PM,26.989,,,,,
1821,10/26/23 02:50:00 PM,27.014,,,,,
1822,10/26/23 02:51:00 PM,27.014,,,,,
1823,10/26/23 02:52:00 PM,27.014,,,,,
1824,10/26/23 02:53:00 PM,27.014,,,,,
1825,10/26/23 02:54:00 PM,27.014,,,,,
1826,10/26/23 02:55:00 PM,26.989,,,,,
1827,10/26/23 02:56:00 PM,26.989,,,,,
1828,10/26/23 02:57:00 PM,26.989,,,,,
1829,10/26/23 02:58:00 PM,26.989,,,,,
1830,10/26/23 02:59:00 PM,26.989,,,,,
1831,10/26/23 03:00:00 PM,26.989,,,,,
1832,10/26/23 03:01:00 PM,26.989,,,,,
1833,10/26/23 03:02:00 PM,26.989,,,,,
1834,10/26/23 03:03:00 PM,26.989,,,,,
1835,10/26/23 03:04:00 PM,26.989,,,,,
1836,10/26/23 03:05:00 PM,27.014,,,,,
1837,10/26/23 03:06:00 PM,27.014,,,,,
1838,10/26/23 03:07:00 PM,27.014,,,,,
1839,10/26/23 03:08:00 PM,27.014,,,,,
1840,10/26/23 03:09:00 PM,27.014,,,,,
1841,10/26/23 03:10:00 PM,26.989,,,,,
1842,10/26/23 03:11:00 PM,26.989,,,,,
1843,10/26/23 03:12:00 PM,26.989,,,,,
1844,10/26/23 03:13:00 PM,26.989,,,,,
1845,10/26/23 03:14:00 PM,26.965,,,,,
1846,10/26/23 03:15:00 PM,26.965,,,,,
1847,10/26/23 03:16:00 PM,26.965,,,,,
1848,10/26/23 03:17:00 PM,26.965,,,,,
1849,10/26/23 03:18:00 PM,26.965,,,,,
1850,10/26/23 03:19:00 PM,26.965,,,,,
1851,10/26/23 03:20:00 PM,26.940,,,,,
1852,10/26/23 03:21:00 PM,26.940,,,,,
1853,10/26/23 03:22:00 PM,26.940,,,,,
1854,10/26/23 03:23:00 PM,26.940,,,,,
1855,10/26/23 03:24:00 PM,26.940,,,,,
1856,10/26/23 03:25:00 PM,26.940,,,,,
1857,10/26/23 03:26:00 PM,26.940,,,,,
1858,10/26/23 03:27:00 PM,26.940,,,,,
1859,10/26/23 03:28:00 PM,26.916,,,,,
1860,10/26/23 03:29:00 PM,26.916,,,,,
1861,10/26/23 03:30:00 PM,26.916,,,,,
1862,10/26/23 03:31:00 PM,26.916,,,,,
1863,10/26/23 03:32:00 PM,26.916,,,,,
1864,10/26/23 03:33:00 PM,26.916,,,,,
1865,10/26/23 03:34:00 PM,26.916,,,,,
1866,10/26/23 03:35:00 PM,26.916,,,,,
1867,10/26/23 03:36:00 PM,26.891,,,,,
1868,10/26/23 03:37:00 PM,26.891,,,,,
1869,10/26/23 03:38:00 PM,26.891,,,,,
1870,10/26/23 03:39:00 PM,26.891,,,,,
1871,10/26/23 03:40:00 PM,26.891,,,,,
1872,10/26/23 03:41:00 PM,26.891,,,,,
1873,10/26/23 03:42:00 PM,26.891,,,,,
1874,10/26/23 03:43:00 PM,26.891,,,,,
1875,10/26/23 03:44:00 PM,26.891,,,,,
1876,10/26/23 03:45:00 PM,26.891,,,,,
1877,10/26/23 03:46:00 PM,26.891,,,,,
1878,10/26/23 03:47:00 PM,26.867,,,,,
1879,10/26/23 03:48:00 PM,26.867,,,,,
1880,10/26/23 03:49:00 PM,26.867,,,,,
1881,10/26/23 03:50:00 PM,26.867,,,,,
1882,10/26/23 03:51:00 PM,26.867,,,,,
1883,10/26/23 03:52:00 PM,26.867,,,,,
1884,10/26/23 03:53:00 PM,26.867,,,,,
1885,10/26/23 03:54:00 PM,26.867,,,,,
1886,10/26/23 03:55:00 PM,26.867,,,,,
1887,10/26/23 03:56:00 PM,26.867,,,,,
1888,10/26/23 03:57:00 PM,26.867,,,,,
1889,10/26/23 03:58:00 PM,26.842,,,,,
1890,10/26/23 03:59:00 PM,26.842,,,,,
1891,10/26/23 04:00:00 PM,26.842,,,,,
1892,10/26/23 04:01:00 PM,26.842,,,,,
1893,10/26/23 04:02:00 PM,26.842,,,,,
1894,10/26/23 04:03:00 PM,26.842,,,,,
1895,10/26/23 04:04:00 PM,26.842,,,,,
1896,10/26/23 04:05:00 PM,26.842,,,,,
1897,10/26/23 04:06:00 PM,26.842,,,,,
1898,10/26/23 04:07:00 PM,26.842,,,,,
1899,10/26/23 04:08:00 PM,26.842,,,,,
1900,10/26/23 04:09:00 PM,26.842,,,,,
1901,10/26/23 04:10:00 PM,26.842,,,,,
1902,10/26/23 04:11:00 PM,26.818,,,,,
1903,10/26/23 04:12:00 PM,26.818,,,,,
1904,10/26/23 04:13:00 PM,26.818,,,,,
1905,10/26/23 04:14:00 PM,26.818,,,,,
1906,10/26/23 04:15:00 PM,26.818,,,,,
1907,10/26/23 04:16:00 PM,26.818,,,,,
1908,10/26/23 04:17:00 PM,26.818,,,,,
1909,10/26/23 04:18:00 PM,26.818,,,,,
1910,10/26/23 04:19:00 PM,26.818,,,,,
1911,10/26/23 04:20:00 PM,26.818,,,,,
1912,10/26/23 04:21:00 PM,26.818,,,,,
1913,10/26/23 04:22:00 PM,26.818,,,,,
1914,10/26/23 04:23:00 PM,26.818,,,,,
1915,10/26/23 04:24:00 PM,26.818,,,,,
1916,10/26/23 04:25:00 PM,26.818,,,,,
1917,10/26/23 04:26:00 PM,26.818,,,,,
1918,10/26/23 04:27:00 PM,26.818,,,,,
1919,10/26/23 04:28:00 PM,26.818,,,,,
1920,10/26/23 04:29:00 PM,26.793,,,,,
1921,10/26/23 04:30:00 PM,26.793,,,,,
1922,10/26/23 04:31:00 PM,26.793,,,,,
1923,10/26/23 04:32:00 PM,26.793,,,,,
1924,10/26/23 04:33:00 PM,26.793,,,,,
1925,10/26/23 04:34:00 PM,26.793,,,,,
1926,10/26/23 04:35:00 PM,26.793,,,,,
1927,10/26/23 04:36:00 PM,26.793,,,,,
1928,10/26/23 04:37:00 PM,26.793,,,,,
1929,10/26/23 04:38:00 PM,26.793,,,,,
1930,10/26/23 04:39:00 PM,26.793,,,,,
1931,10/26/23 04:40:00 PM,26.793,,,,,
1932,10/26/23 04:41:00 PM,26.793,,,,,
1933,10/26/23 04:42:00 PM,26.793,,,,,
1934,10/26/23 04:43:00 PM,26.793,,,,,
1935,10/26/23 04:44:00 PM,26.793,,,,,
1936,10/26/23 04:45:00 PM,26.793,,,,,
1937,10/26/23 04:46:00 PM,26.793,,,,,
1938,10/26/23 04:47:00 PM,26.793,,,,,
1939,10/26/23 04:48:00 PM,26.793,,,,,
1940,10/26/23 04:49:00 PM,26.793,,,,,
1941,10/26/23 04:50:00 PM,26.793,,,,,
1942,10/26/23 04:51:00 PM,26.793,,,,,
1943,10/26/23 04:52:00 PM,26.793,,,,,
1944,10/26/23 04:53:00 PM,26.769,,,,,
1945,10/26/23 04:54:00 PM,26.769,,,,,
1946,10/26/23 04:55:00 PM,26.769,,,,,
1947,10/26/23 04:56:00 PM,26.769,,,,,
1948,10/26/23 04:57:00 PM,26.769,,,,,
1949,10/26/23 04:58:00 PM,26.769,,,,,
1950,10/26/23 04:59:00 PM,26.769,,,,,
1951,10/26/23 05:00:00 PM,26.769,,,,,
1952,10/26/23 05:01:00 PM,26.769,,,,,
1953,10/26/23 05:02:00 PM,26.769,,,,,
1954,10/26/23 05:03:00 PM,26.769,,,,,
1955,10/26/23 05:04:00 PM,26.769,,,,,
1956,10/26/23 05:05:00 PM,26.769,,,,,
1957,10/26/23 05:06:00 PM,26.769,,,,,
1958,10/26/23 05:07:00 PM,26.769,,,,,
1959,10/26/23 05:08:00 PM,26.769,,,,,
1960,10/26/23 05:09:00 PM,26.769,,,,,
1961,10/26/23 05:10:00 PM,26.769,,,,,
1962,10/26/23 05:11:00 PM,26.769,,,,,
1963,10/26/23 05:12:00 PM,26.769,,,,,
1964,10/26/23 05:13:00 PM,26.769,,,,,
1965,10/26/23 05:14:00 PM,26.769,,,,,
1966,10/26/23 05:15:00 PM,26.769,,,,,
1967,10/26/23 05:16:00 PM,26.769,,,,,
1968,10/26/23 05:17:00 PM,26.769,,,,,
1969,10/26/23 05:18:00 PM,26.769,,,,,
1970,10/26/23 05:19:00 PM,26.769,,,,,
1971,10/26/23 05:20:00 PM,26.769,,,,,
1972,10/26/23 05:21:00 PM,26.769,,,,,
1973,10/26/23 05:22:00 PM,26.769,,,,,
1974,10/26/23 05:23:00 PM,26.769,,,,,
1975,10/26/23 05:24:00 PM,26.769,,,,,
1976,10/26/23 05:25:00 PM,26.769,,,,,
1977,10/26/23 05:26:00 PM,26.769,,,,,
1978,10/26/23 05:27:00 PM,26.769,,,,,
1979,10/26/23 05:28:00 PM,26.769,,,,,
1980,10/26/23 05:29:00 PM,26.769,,,,,
1981,10/26/23 05:30:00 PM,26.769,,,,,
1982,10/26/23 05:31:00 PM,26.769,,,,,
1983,10/26/23 05:32:00 PM,26.769,,,,,
1984,10/26/23 05:33:00 PM,26.769,,,,,
1985,10/26/23 05:34:00 PM,26.769,,,,,
1986,10/26/23 05:35:00 PM,26.769,,,,,
1987,10/26/23 05:36:00 PM,26.769,,,,,
1988,10/26/23 05:37:00 PM,26.769,,,,,
1989,10/26/23 05:38:00 PM,26.769,,,,,
1990,10/26/23 05:39:00 PM,26.769,,,,,
1991,10/26/23 05:40:00 PM,26.769,,,,,
1992,10/26/23 05:41:00 PM,26.769,,,,,
1993,10/26/23 05:42:00 PM,26.769,,,,,
1994,10/26/23 05:43:00 PM,26.769,,,,,
1995,10/26/23 05:44:00 PM,26.769,,,,,
1996,10/26/23 05:45:00 PM,26.769,,,,,
1997,10/26/23 05:46:00 PM,26.769,,,,,
1998,10/26/23 05:47:00 PM,26.769,,,,,
1999,10/26/23 05:48:00 PM,26.769,,,,,
2000,10/26/23 05:49:00 PM,26.769,,,,,
2001,10/26/23 05:50:00 PM,26.769,,,,,
2002,10/26/23 05:51:00 PM,26.769,,,,,
2003,10/26/23 05:52:00 PM,26.769,,,,,
2004,10/26/23 05:53:00 PM,26.769,,,,,
2005,10/26/23 05:54:00 PM,26.769,,,,,
2006,10/26/23 05:55:00 PM,26.769,,,,,
2007,10/26/23 05:56:00 PM,26.769,,,,,
2008,10/26/23 05:57:00 PM,26.769,,,,,
2009,10/26/23 05:58:00 PM,26.769,,,,,
2010,10/26/23 05:59:00 PM,26.769,,,,,
2011,10/26/23 06:00:00 PM,26.769,,,,,
2012,10/26/23 06:01:00 PM,26.769,,,,,
2013,10/26/23 06:02:00 PM,26.769,,,,,
2014,10/26/23 06:03:00 PM,26.744,,,,,
2015,10/26/23 06:04:00 PM,26.744,,,,,
2016,10/26/23 06:05:00 PM,26.744,,,,,
2017,10/26/23 06:06:00 PM,26.744,,,,,
2018,10/26/23 06:07:00 PM,26.744,,,,,
2019,10/26/23 06:08:00 PM,26.744,,,,,
2020,10/26/23 06:09:00 PM,26.744,,,,,
2021,10/26/23 06:10:00 PM,26.744,,,,,
2022,10/26/23 06:11:00 PM,26.744,,,,,
2023,10/26/23 06:12:00 PM,26.744,,,,,
2024,10/26/23 06:13:00 PM,26.744,,,,,
2025,10/26/23 06:14:00 PM,26.744,,,,,
2026,10/26/23 06:15:00 PM,26.744,,,,,
2027,10/26/23 06:16:00 PM,26.744,,,,,
2028,10/26/23 06:17:00 PM,26.744,,,,,
2029,10/26/23 06:18:00 PM,26.744,,,,,
2030,10/26/23 06:19:00 PM,26.744,,,,,
2031,10/26/23 06:20:00 PM,26.744,,,,,
2032,10/26/23 06:21:00 PM,26.744,,,,,
2033,10/26/23 06:22:00 PM,26.744,,,,,
2034,10/26/23 06:23:00 PM,26.744,,,,,
2035,10/26/23 06:24:00 PM,26.744,,,,,
2036,10/26/23 06:25:00 PM,26.744,,,,,
2037,10/26/23 06:26:00 PM,26.744,,,,,
