#,Date-Time (French Polynesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
36,10/25/2023 09:01:00,28.05,0.00,,,,
37,10/25/2023 09:02:00,27.97,0.00,,,,
38,10/25/2023 09:03:00,27.93,0.00,,,,
39,10/25/2023 09:04:00,27.88,0.21,,,,
40,10/25/2023 09:05:00,27.84,0.00,,,,
41,10/25/2023 09:06:00,27.80,0.00,,,,
42,10/25/2023 09:07:00,27.75,0.00,,,,
43,10/25/2023 09:08:00,27.75,0.00,,,,
44,10/25/2023 09:09:00,27.71,0.00,,,,
45,10/25/2023 09:10:00,27.71,67.38,,,,
46,10/25/2023 09:11:00,27.75,3089.92,,,,
47,10/25/2023 09:12:00,27.84,3079.68,,,,
48,10/25/2023 09:13:00,27.84,2546.56,,,,
49,10/25/2023 09:14:00,27.84,2883.84,,,,
50,10/25/2023 09:15:00,27.84,2766.08,,,,
51,10/25/2023 09:16:00,27.80,2640.64,,,,
52,10/25/2023 09:17:00,27.80,2533.12,,,,
53,10/25/2023 09:18:00,27.80,2497.28,,,,
54,10/25/2023 09:19:00,27.75,2454.40,,,,
55,10/25/2023 09:20:00,27.71,316.64,,,,
56,10/25/2023 09:21:00,27.63,308.96,,,,
57,10/25/2023 09:22:00,27.54,371.36,,,,
58,10/25/2023 09:23:00,27.50,358.56,,,,
59,10/25/2023 09:24:00,27.50,361.12,,,,
60,10/25/2023 09:25:00,27.45,315.76,,,,
61,10/25/2023 09:26:00,27.41,360.32,,,,
62,10/25/2023 09:27:00,27.37,361.92,,,,
63,10/25/2023 09:28:00,27.32,320.88,,,,
64,10/25/2023 09:29:00,27.32,327.84,,,,
65,10/25/2023 09:30:00,27.28,272.08,,,,
66,10/25/2023 09:31:00,27.28,353.44,,,,
67,10/25/2023 09:32:00,27.24,356.16,,,,
68,10/25/2023 09:33:00,27.20,387.84,,,,
69,10/25/2023 09:34:00,27.20,396.32,,,,
70,10/25/2023 09:35:00,27.20,395.52,,,,
71,10/25/2023 09:36:00,27.20,398.88,,,,
72,10/25/2023 09:37:00,27.20,435.04,,,,
73,10/25/2023 09:38:00,27.15,433.44,,,,
74,10/25/2023 09:39:00,27.15,391.20,,,,
75,10/25/2023 09:40:00,27.20,412.48,,,,
76,10/25/2023 09:41:00,27.15,399.68,,,,
77,10/25/2023 09:42:00,27.15,332.96,,,,
78,10/25/2023 09:43:00,27.15,325.20,,,,
79,10/25/2023 09:44:00,27.15,323.44,,,,
80,10/25/2023 09:45:00,27.15,301.92,,,,
81,10/25/2023 09:46:00,27.15,297.68,,,,
82,10/25/2023 09:47:00,27.15,307.04,,,,
83,10/25/2023 09:48:00,27.11,269.36,,,,
84,10/25/2023 09:49:00,27.15,289.12,,,,
85,10/25/2023 09:50:00,27.15,308.08,,,,
86,10/25/2023 09:51:00,27.15,324.32,,,,
87,10/25/2023 09:52:00,27.20,314.08,,,,
88,10/25/2023 09:53:00,27.15,273.84,,,,
89,10/25/2023 09:54:00,27.15,308.08,,,,
90,10/25/2023 09:55:00,27.20,287.44,,,,
91,10/25/2023 09:56:00,27.15,284.00,,,,
92,10/25/2023 09:57:00,27.15,286.56,,,,
93,10/25/2023 09:58:00,27.15,315.76,,,,
94,10/25/2023 09:59:00,27.15,359.36,,,,
95,10/25/2023 10:00:00,27.15,265.92,,,,
96,10/25/2023 10:01:00,27.20,243.52,,,,
97,10/25/2023 10:02:00,27.20,326.00,,,,
98,10/25/2023 10:03:00,27.20,372.16,,,,
99,10/25/2023 10:04:00,27.15,356.00,,,,
100,10/25/2023 10:05:00,27.15,361.12,,,,
101,10/25/2023 10:06:00,27.15,384.32,,,,
102,10/25/2023 10:07:00,27.11,293.44,,,,
103,10/25/2023 10:08:00,27.15,116.76,,,,
104,10/25/2023 10:09:00,27.15,144.16,,,,
105,10/25/2023 10:10:00,27.20,218.00,,,,
106,10/25/2023 10:11:00,27.11,186.24,,,,
107,10/25/2023 10:12:00,27.11,199.84,,,,
108,10/25/2023 10:13:00,27.11,117.60,,,,
109,10/25/2023 10:14:00,27.11,116.76,,,,
110,10/25/2023 10:15:00,27.07,92.56,,,,
111,10/25/2023 10:16:00,27.11,99.40,,,,
112,10/25/2023 10:17:00,27.02,220.56,,,,
113,10/25/2023 10:18:00,26.98,210.32,,,,
114,10/25/2023 10:19:00,27.15,239.28,,,,
115,10/25/2023 10:20:00,27.24,446.24,,,,
116,10/25/2023 10:21:00,27.24,451.36,,,,
117,10/25/2023 10:22:00,27.20,267.84,,,,
118,10/25/2023 10:23:00,27.24,223.12,,,,
119,10/25/2023 10:24:00,27.32,725.12,,,,
120,10/25/2023 10:25:00,27.24,701.44,,,,
121,10/25/2023 10:26:00,27.24,674.88,,,,
122,10/25/2023 10:27:00,27.20,637.92,,,,
123,10/25/2023 10:28:00,27.15,632.80,,,,
124,10/25/2023 10:29:00,27.07,620.00,,,,
125,10/25/2023 10:30:00,27.02,611.52,,,,
126,10/25/2023 10:31:00,26.98,607.20,,,,
127,10/25/2023 10:32:00,26.94,613.28,,,,
128,10/25/2023 10:33:00,26.90,629.44,,,,
129,10/25/2023 10:34:00,26.81,638.88,,,,
130,10/25/2023 10:35:00,26.81,634.56,,,,
131,10/25/2023 10:36:00,26.81,670.72,,,,
132,10/25/2023 10:37:00,26.72,690.24,,,,
133,10/25/2023 10:38:00,26.64,700.48,,,,
134,10/25/2023 10:39:00,26.64,707.20,,,,
135,10/25/2023 10:40:00,26.64,714.88,,,,
136,10/25/2023 10:41:00,26.60,715.84,,,,
137,10/25/2023 10:42:00,26.51,230.72,,,,
138,10/25/2023 10:43:00,26.64,430.88,,,,
139,10/25/2023 10:44:00,26.90,356.80,,,,
140,10/25/2023 10:45:00,26.90,372.16,,,,
141,10/25/2023 10:46:00,26.90,311.52,,,,
142,10/25/2023 10:47:00,26.98,432.48,,,,
143,10/25/2023 10:48:00,27.07,465.92,,,,
144,10/25/2023 10:49:00,27.02,504.48,,,,
145,10/25/2023 10:50:00,27.02,494.40,,,,
146,10/25/2023 10:51:00,26.98,515.68,,,,
147,10/25/2023 10:52:00,27.02,464.32,,,,
148,10/25/2023 10:53:00,27.07,499.52,,,,
149,10/25/2023 10:54:00,27.07,206.00,,,,
150,10/25/2023 10:55:00,27.07,2.34,,,,
151,10/25/2023 10:56:00,27.07,180.48,,,,
152,10/25/2023 10:57:00,27.07,482.40,,,,
153,10/25/2023 10:58:00,27.02,466.88,,,,
154,10/25/2023 10:59:00,27.07,484.96,,,,
155,10/25/2023 11:00:00,27.24,551.52,,,,
156,10/25/2023 11:01:00,27.50,525.92,,,,
157,10/25/2023 11:02:00,27.45,49.32,,,,
158,10/25/2023 11:03:00,27.41,45.86,,,,
159,10/25/2023 11:04:00,27.32,49.76,,,,
160,10/25/2023 11:05:00,27.28,54.02,,,,
161,10/25/2023 11:06:00,27.28,55.30,,,,
162,10/25/2023 11:07:00,27.24,54.02,,,,
163,10/25/2023 11:08:00,27.15,51.88,,,,
164,10/25/2023 11:09:00,27.15,51.46,,,,
165,10/25/2023 11:10:00,27.15,49.28,,,,
166,10/25/2023 11:11:00,27.15,50.12,,,,
167,10/25/2023 11:12:00,27.11,43.26,,,,
168,10/25/2023 11:13:00,27.11,49.28,,,,
169,10/25/2023 11:14:00,27.07,47.56,,,,
170,10/25/2023 11:15:00,27.07,47.14,,,,
171,10/25/2023 11:16:00,27.07,46.28,,,,
172,10/25/2023 11:17:00,26.98,45.00,,,,
173,10/25/2023 11:18:00,26.94,44.16,,,,
174,10/25/2023 11:19:00,26.94,44.16,,,,
175,10/25/2023 11:20:00,26.90,44.52,,,,
176,10/25/2023 11:21:00,26.94,44.10,,,,
177,10/25/2023 11:22:00,26.94,43.68,,,,
178,10/25/2023 11:23:00,26.85,40.27,,,,
179,10/25/2023 11:24:00,26.81,35.10,,,,
180,10/25/2023 11:25:00,26.85,33.83,,,,
181,10/25/2023 11:26:00,26.81,32.97,,,,
182,10/25/2023 11:27:00,26.81,32.12,,,,
183,10/25/2023 11:28:00,26.77,31.69,,,,
184,10/25/2023 11:29:00,26.72,31.27,,,,
185,10/25/2023 11:30:00,26.72,31.27,,,,
186,10/25/2023 11:31:00,26.72,31.69,,,,
187,10/25/2023 11:32:00,26.72,32.55,,,,
188,10/25/2023 11:33:00,26.77,32.97,,,,
189,10/25/2023 11:34:00,26.64,33.83,,,,
190,10/25/2023 11:35:00,26.68,34.68,,,,
191,10/25/2023 11:36:00,26.64,35.96,,,,
192,10/25/2023 11:37:00,26.64,35.96,,,,
193,10/25/2023 11:38:00,26.60,36.81,,,,
194,10/25/2023 11:39:00,26.60,30.20,,,,
195,10/25/2023 11:40:00,26.60,37.72,,,,
196,10/25/2023 11:41:00,26.60,38.14,,,,
197,10/25/2023 11:42:00,26.60,38.57,,,,
198,10/25/2023 11:43:00,26.55,37.66,,,,
199,10/25/2023 11:44:00,26.55,34.68,,,,
200,10/25/2023 11:45:00,26.51,40.27,,,,
201,10/25/2023 11:46:00,26.55,41.12,,,,
202,10/25/2023 11:47:00,26.51,39.85,,,,
203,10/25/2023 11:48:00,26.51,33.83,,,,
204,10/25/2023 11:49:00,26.55,41.12,,,,
205,10/25/2023 11:50:00,26.51,32.97,,,,
206,10/25/2023 11:51:00,26.51,40.70,,,,
207,10/25/2023 11:52:00,26.55,1304.96,,,,
208,10/25/2023 11:53:00,26.55,930.56,,,,
209,10/25/2023 11:54:00,26.81,8250.88,,,,
210,10/25/2023 11:55:00,27.02,8120.32,,,,
211,10/25/2023 11:56:00,27.24,6945.28,,,,
212,10/25/2023 11:57:00,27.24,1560.32,,,,
213,10/25/2023 11:58:00,27.07,222.24,,,,
214,10/25/2023 11:59:00,27.02,206.88,,,,
215,10/25/2023 12:00:00,27.02,73.84,,,,
216,10/25/2023 12:01:00,26.90,68.66,,,,
217,10/25/2023 12:02:00,26.85,69.94,,,,
218,10/25/2023 12:03:00,26.77,54.06,,,,
219,10/25/2023 12:04:00,26.72,51.50,,,,
220,10/25/2023 12:05:00,26.72,54.54,,,,
221,10/25/2023 12:06:00,26.68,44.10,,,,
222,10/25/2023 12:07:00,26.64,41.54,,,,
223,10/25/2023 12:08:00,26.60,37.29,,,,
224,10/25/2023 12:09:00,26.55,36.44,,,,
225,10/25/2023 12:10:00,26.51,29.80,,,,
226,10/25/2023 12:11:00,26.47,12.25,,,,
227,10/25/2023 12:12:00,26.38,22.72,,,,
228,10/25/2023 12:13:00,26.34,42.94,,,,
229,10/25/2023 12:14:00,26.30,49.76,,,,
230,10/25/2023 12:15:00,26.30,51.46,,,,
231,10/25/2023 12:16:00,26.25,51.02,,,,
232,10/25/2023 12:17:00,26.25,52.78,,,,
233,10/25/2023 12:18:00,26.21,54.92,,,,
234,10/25/2023 12:19:00,26.21,53.22,,,,
235,10/25/2023 12:20:00,26.25,53.64,,,,
236,10/25/2023 12:21:00,26.21,55.34,,,,
237,10/25/2023 12:22:00,26.17,54.06,,,,
238,10/25/2023 12:23:00,26.17,53.64,,,,
239,10/25/2023 12:24:00,26.21,55.78,,,,
240,10/25/2023 12:25:00,26.21,56.20,,,,
241,10/25/2023 12:26:00,26.21,56.68,,,,
242,10/25/2023 12:27:00,26.21,55.34,,,,
243,10/25/2023 12:28:00,26.17,50.24,,,,
244,10/25/2023 12:29:00,26.17,50.18,,,,
245,10/25/2023 12:30:00,26.17,46.76,,,,
246,10/25/2023 12:31:00,26.21,445.92,,,,
247,10/25/2023 12:32:00,26.21,398.72,,,,
248,10/25/2023 12:33:00,26.25,1516.16,,,,
249,10/25/2023 12:34:00,26.55,2740.48,,,,
250,10/25/2023 12:35:00,26.77,3141.12,,,,
251,10/25/2023 12:36:00,26.85,2946.56,,,,
252,10/25/2023 12:37:00,26.90,3109.12,,,,
253,10/25/2023 12:38:00,26.94,3205.12,,,,
254,10/25/2023 12:39:00,26.98,3133.44,,,,
255,10/25/2023 12:40:00,27.02,2969.60,,,,
256,10/25/2023 12:41:00,27.02,3016.96,,,,
257,10/25/2023 12:42:00,27.07,3330.56,,,,
258,10/25/2023 12:43:00,27.11,3552.00,,,,
259,10/25/2023 12:44:00,27.11,3390.72,,,,
260,10/25/2023 12:45:00,27.11,3640.32,,,,
261,10/25/2023 12:46:00,27.11,3308.80,,,,
262,10/25/2023 12:47:00,27.11,3658.24,,,,
263,10/25/2023 12:48:00,27.15,3668.48,,,,
264,10/25/2023 12:49:00,27.15,3750.40,,,,
265,10/25/2023 12:50:00,27.15,3477.76,,,,
266,10/25/2023 12:51:00,27.15,3278.08,,,,
267,10/25/2023 12:52:00,27.15,974.08,,,,
268,10/25/2023 12:53:00,27.15,4142.08,,,,
269,10/25/2023 12:54:00,27.15,4238.08,,,,
270,10/25/2023 12:55:00,27.20,4381.44,,,,
271,10/25/2023 12:56:00,27.15,4949.76,,,,
272,10/25/2023 12:57:00,27.20,2976.00,,,,
273,10/25/2023 12:58:00,27.11,2347.52,,,,
274,10/25/2023 12:59:00,27.20,7746.56,,,,
275,10/25/2023 13:00:00,27.20,7726.08,,,,
276,10/25/2023 13:01:00,27.28,9082.88,,,,
277,10/25/2023 13:02:00,27.32,9710.08,,,,
278,10/25/2023 13:03:00,27.28,10818.56,,,,
279,10/25/2023 13:04:00,27.32,10977.28,,,,
280,10/25/2023 13:05:00,27.32,12052.48,,,,
281,10/25/2023 13:06:00,27.37,12195.84,,,,
282,10/25/2023 13:07:00,27.32,11555.84,,,,
283,10/25/2023 13:08:00,27.32,11530.24,,,,
284,10/25/2023 13:09:00,27.37,11141.12,,,,
285,10/25/2023 13:10:00,27.41,11248.64,,,,
286,10/25/2023 13:11:00,27.41,11279.36,,,,
287,10/25/2023 13:12:00,27.37,11120.64,,,,
288,10/25/2023 13:13:00,27.41,11136.00,,,,
289,10/25/2023 13:14:00,27.41,11448.32,,,,
290,10/25/2023 13:15:00,27.41,11166.72,,,,
291,10/25/2023 13:16:00,27.41,10972.16,,,,
292,10/25/2023 13:17:00,27.41,10777.60,,,,
293,10/25/2023 13:18:00,27.41,10480.64,,,,
294,10/25/2023 13:19:00,27.41,10132.48,,,,
295,10/25/2023 13:20:00,27.45,10201.60,,,,
296,10/25/2023 13:21:00,27.41,9989.12,,,,
297,10/25/2023 13:22:00,27.45,9669.12,,,,
298,10/25/2023 13:23:00,27.45,10037.76,,,,
299,10/25/2023 13:24:00,27.41,9832.96,,,,
300,10/25/2023 13:25:00,27.45,10042.88,,,,
301,10/25/2023 13:26:00,27.37,6087.68,,,,
302,10/25/2023 13:27:00,27.32,1919.36,,,,
303,10/25/2023 13:28:00,27.28,2581.12,,,,
304,10/25/2023 13:29:00,27.28,8768.00,,,,
305,10/25/2023 13:30:00,27.37,17372.16,,,,
306,10/25/2023 13:31:00,27.41,20080.64,,,,
307,10/25/2023 13:32:00,27.41,20019.20,,,,
308,10/25/2023 13:33:00,27.45,19087.36,,,,
309,10/25/2023 13:34:00,27.37,855.36,,,,
310,10/25/2023 13:35:00,27.32,67.98,,,,
311,10/25/2023 13:36:00,27.28,10977.28,,,,
312,10/25/2023 13:37:00,27.28,14167.04,,,,
313,10/25/2023 13:38:00,27.41,23326.72,,,,
314,10/25/2023 13:39:00,27.50,25159.68,,,,
315,10/25/2023 13:40:00,27.50,20167.68,,,,
316,10/25/2023 13:41:00,27.45,9205.76,,,,
317,10/25/2023 13:42:00,27.54,25907.20,,,,
318,10/25/2023 13:43:00,27.50,25784.32,,,,
319,10/25/2023 13:44:00,27.58,26603.52,,,,
320,10/25/2023 13:45:00,27.63,25282.56,,,,
321,10/25/2023 13:46:00,27.58,25405.44,,,,
322,10/25/2023 13:47:00,27.50,22292.48,,,,
323,10/25/2023 13:48:00,27.58,25026.56,,,,
324,10/25/2023 13:49:00,27.54,26542.08,,,,
325,10/25/2023 13:50:00,27.63,27330.56,,,,
326,10/25/2023 13:51:00,27.63,27770.88,,,,
327,10/25/2023 13:52:00,27.67,28047.36,,,,
328,10/25/2023 13:53:00,27.67,29265.92,,,,
329,10/25/2023 13:54:00,27.71,33126.40,,,,
330,10/25/2023 13:55:00,27.71,31354.88,,,,
331,10/25/2023 13:56:00,27.71,32266.24,,,,
332,10/25/2023 13:57:00,27.71,32358.40,,,,
333,10/25/2023 13:58:00,27.75,31948.80,,,,
334,10/25/2023 13:59:00,27.75,31569.92,,,,
335,10/25/2023 14:00:00,27.80,30464.00,,,,
336,10/25/2023 14:01:00,27.75,29286.40,,,,
337,10/25/2023 14:02:00,27.71,28436.48,,,,
338,10/25/2023 14:03:00,27.71,27596.80,,,,
339,10/25/2023 14:04:00,27.71,27627.52,,,,
340,10/25/2023 14:05:00,27.67,26593.28,,,,
341,10/25/2023 14:06:00,27.71,26368.00,,,,
342,10/25/2023 14:07:00,27.67,26757.12,,,,
343,10/25/2023 14:08:00,27.71,27330.56,,,,
344,10/25/2023 14:09:00,27.71,28641.28,,,,
345,10/25/2023 14:10:00,27.75,29573.12,,,,
346,10/25/2023 14:11:00,27.71,29767.68,,,,
347,10/25/2023 14:12:00,27.75,29808.64,,,,
348,10/25/2023 14:13:00,27.75,29880.32,,,,
349,10/25/2023 14:14:00,27.80,29235.20,,,,
350,10/25/2023 14:15:00,27.75,29276.16,,,,
351,10/25/2023 14:16:00,27.75,28487.68,,,,
352,10/25/2023 14:17:00,27.75,29163.52,,,,
353,10/25/2023 14:18:00,27.75,30064.64,,,,
354,10/25/2023 14:19:00,27.80,30474.24,,,,
355,10/25/2023 14:20:00,27.80,30617.60,,,,
356,10/25/2023 14:21:00,27.75,31365.12,,,,
357,10/25/2023 14:22:00,27.75,17776.64,,,,
358,10/25/2023 14:23:00,27.75,21227.52,,,,
359,10/25/2023 14:24:00,27.75,30412.80,,,,
360,10/25/2023 14:25:00,27.75,30341.12,,,,
361,10/25/2023 14:26:00,27.75,24176.64,,,,
362,10/25/2023 14:27:00,27.75,21852.16,,,,
363,10/25/2023 14:28:00,27.75,23654.40,,,,
364,10/25/2023 14:29:00,27.75,21790.72,,,,
365,10/25/2023 14:30:00,27.71,21002.24,,,,
366,10/25/2023 14:31:00,27.75,20679.68,,,,
367,10/25/2023 14:32:00,27.71,26112.00,,,,
368,10/25/2023 14:33:00,27.75,22548.48,,,,
369,10/25/2023 14:34:00,27.71,22476.80,,,,
370,10/25/2023 14:35:00,27.71,21719.04,,,,
371,10/25/2023 14:36:00,27.71,25681.92,,,,
372,10/25/2023 14:37:00,27.71,20382.72,,,,
373,10/25/2023 14:38:00,27.71,23797.76,,,,
374,10/25/2023 14:39:00,27.71,28037.12,,,,
375,10/25/2023 14:40:00,27.71,20710.40,,,,
376,10/25/2023 14:41:00,27.71,21145.60,,,,
377,10/25/2023 14:42:00,27.75,29440.00,,,,
378,10/25/2023 14:43:00,27.75,18954.24,,,,
379,10/25/2023 14:44:00,27.71,25804.80,,,,
380,10/25/2023 14:45:00,27.71,20536.32,,,,
381,10/25/2023 14:46:00,27.75,19773.44,,,,
382,10/25/2023 14:47:00,27.71,21729.28,,,,
383,10/25/2023 14:48:00,27.71,20039.68,,,,
384,10/25/2023 14:49:00,27.67,14970.88,,,,
385,10/25/2023 14:50:00,27.71,27197.44,,,,
386,10/25/2023 14:51:00,27.67,18073.60,,,,
387,10/25/2023 14:52:00,27.63,19978.24,,,,
388,10/25/2023 14:53:00,27.67,24381.44,,,,
389,10/25/2023 14:54:00,27.71,23531.52,,,,
390,10/25/2023 14:55:00,27.67,22405.12,,,,
391,10/25/2023 14:56:00,27.71,20879.36,,,,
392,10/25/2023 14:57:00,27.71,20162.56,,,,
393,10/25/2023 14:58:00,27.67,16773.12,,,,
394,10/25/2023 14:59:00,27.71,25702.40,,,,
395,10/25/2023 15:00:00,27.71,18565.12,,,,
396,10/25/2023 15:01:00,27.67,17331.20,,,,
397,10/25/2023 15:02:00,27.67,16419.84,,,,
398,10/25/2023 15:03:00,27.63,16348.16,,,,
399,10/25/2023 15:04:00,27.67,18744.32,,,,
400,10/25/2023 15:05:00,27.63,18012.16,,,,
401,10/25/2023 15:06:00,27.67,16691.20,,,,
402,10/25/2023 15:07:00,27.67,18042.88,,,,
403,10/25/2023 15:08:00,27.67,18391.04,,,,
404,10/25/2023 15:09:00,27.67,19957.76,,,,
405,10/25/2023 15:10:00,27.67,21166.08,,,,
406,10/25/2023 15:11:00,27.67,16977.92,,,,
407,10/25/2023 15:12:00,27.63,21985.28,,,,
408,10/25/2023 15:13:00,27.63,16133.12,,,,
409,10/25/2023 15:14:00,27.63,20556.80,,,,
410,10/25/2023 15:15:00,27.67,18503.68,,,,
411,10/25/2023 15:16:00,27.63,17054.72,,,,
412,10/25/2023 15:17:00,27.63,16757.76,,,,
413,10/25/2023 15:18:00,27.67,17607.68,,,,
414,10/25/2023 15:19:00,27.67,23726.08,,,,
415,10/25/2023 15:20:00,27.67,18831.36,,,,
416,10/25/2023 15:21:00,27.67,17018.88,,,,
417,10/25/2023 15:22:00,27.67,18831.36,,,,
418,10/25/2023 15:23:00,27.71,17326.08,,,,
419,10/25/2023 15:24:00,27.67,23971.84,,,,
420,10/25/2023 15:25:00,27.71,25128.96,,,,
421,10/25/2023 15:26:00,27.75,24084.48,,,,
422,10/25/2023 15:27:00,27.75,24637.44,,,,
423,10/25/2023 15:28:00,27.75,23255.04,,,,
424,10/25/2023 15:29:00,27.75,22630.40,,,,
425,10/25/2023 15:30:00,27.71,22671.36,,,,
426,10/25/2023 15:31:00,27.75,22046.72,,,,
427,10/25/2023 15:32:00,27.71,21831.68,,,,
428,10/25/2023 15:33:00,27.75,22661.12,,,,
429,10/25/2023 15:34:00,27.75,23080.96,,,,
430,10/25/2023 15:35:00,27.75,23449.60,,,,
431,10/25/2023 15:36:00,27.75,29644.80,,,,
432,10/25/2023 15:37:00,27.80,22364.16,,,,
433,10/25/2023 15:38:00,27.84,24750.08,,,,
434,10/25/2023 15:39:00,27.80,24186.88,,,,
435,10/25/2023 15:40:00,27.80,23203.84,,,,
436,10/25/2023 15:41:00,27.80,23326.72,,,,
437,10/25/2023 15:42:00,27.80,22968.32,,,,
438,10/25/2023 15:43:00,27.80,22876.16,,,,
439,10/25/2023 15:44:00,27.75,22712.32,,,,
440,10/25/2023 15:45:00,27.75,21637.12,,,,
441,10/25/2023 15:46:00,27.75,23971.84,,,,
442,10/25/2023 15:47:00,27.75,19752.96,,,,
443,10/25/2023 15:48:00,27.71,19532.80,,,,
444,10/25/2023 15:49:00,27.71,19312.64,,,,
445,10/25/2023 15:50:00,27.71,19799.04,,,,
446,10/25/2023 15:51:00,27.71,18560.00,,,,
447,10/25/2023 15:52:00,27.67,18923.52,,,,
448,10/25/2023 15:53:00,27.71,18483.20,,,,
449,10/25/2023 15:54:00,27.67,18790.40,,,,
450,10/25/2023 15:55:00,27.67,18677.76,,,,
451,10/25/2023 15:56:00,27.67,18698.24,,,,
452,10/25/2023 15:57:00,27.67,19635.20,,,,
453,10/25/2023 15:58:00,27.67,18928.64,,,,
454,10/25/2023 15:59:00,27.67,17551.36,,,,
455,10/25/2023 16:00:00,27.63,17024.00,,,,
456,10/25/2023 16:01:00,27.63,15544.32,,,,
457,10/25/2023 16:02:00,27.58,14904.32,,,,
458,10/25/2023 16:03:00,27.58,13747.20,,,,
459,10/25/2023 16:04:00,27.58,12666.88,,,,
460,10/25/2023 16:05:00,27.54,12062.72,,,,
461,10/25/2023 16:06:00,27.50,11407.36,,,,
462,10/25/2023 16:07:00,27.50,10977.28,,,,
463,10/25/2023 16:08:00,27.50,10562.56,,,,
464,10/25/2023 16:09:00,27.45,10140.16,,,,
465,10/25/2023 16:10:00,27.45,10268.16,,,,
466,10/25/2023 16:11:00,27.50,14279.68,,,,
467,10/25/2023 16:12:00,27.54,14745.60,,,,
468,10/25/2023 16:13:00,27.54,19189.76,,,,
469,10/25/2023 16:14:00,27.50,12416.00,,,,
470,10/25/2023 16:15:00,27.50,12620.80,,,,
471,10/25/2023 16:16:00,27.54,13317.12,,,,
472,10/25/2023 16:17:00,27.54,14141.44,,,,
473,10/25/2023 16:18:00,27.54,14883.84,,,,
474,10/25/2023 16:19:00,27.58,15308.80,,,,
475,10/25/2023 16:20:00,27.54,15933.44,,,,
476,10/25/2023 16:21:00,27.58,15738.88,,,,
477,10/25/2023 16:22:00,27.58,16056.32,,,,
478,10/25/2023 16:23:00,27.58,15969.28,,,,
479,10/25/2023 16:24:00,27.58,15334.40,,,,
480,10/25/2023 16:25:00,27.54,14535.68,,,,
481,10/25/2023 16:26:00,27.54,14284.80,,,,
482,10/25/2023 16:27:00,27.58,13224.96,,,,
483,10/25/2023 16:28:00,27.54,12206.08,,,,
484,10/25/2023 16:29:00,27.54,11622.40,,,,
485,10/25/2023 16:30:00,27.50,10542.08,,,,
486,10/25/2023 16:31:00,27.45,9628.16,,,,
487,10/25/2023 16:32:00,27.50,9431.04,,,,
488,10/25/2023 16:33:00,27.45,8944.64,,,,
489,10/25/2023 16:34:00,27.45,9054.72,,,,
490,10/25/2023 16:35:00,27.45,8924.16,,,,
491,10/25/2023 16:36:00,27.45,8680.96,,,,
492,10/25/2023 16:37:00,27.45,9006.08,,,,
493,10/25/2023 16:38:00,27.45,8701.44,,,,
494,10/25/2023 16:39:00,27.41,8829.44,,,,
495,10/25/2023 16:40:00,27.45,8542.72,,,,
496,10/25/2023 16:41:00,27.41,8435.20,,,,
497,10/25/2023 16:42:00,27.41,7746.56,,,,
498,10/25/2023 16:43:00,27.41,7383.04,,,,
499,10/25/2023 16:44:00,27.37,6876.16,,,,
500,10/25/2023 16:45:00,27.37,6766.08,,,,
501,10/25/2023 16:46:00,27.37,6205.44,,,,
502,10/25/2023 16:47:00,27.37,5992.96,,,,
503,10/25/2023 16:48:00,27.37,5798.40,,,,
