Date,TempInSitu,Lux
2023-10-25T17:05:00Z,27.32,4515.84
2023-10-25T17:06:00Z,27.37,4558.08
2023-10-25T17:07:00Z,27.37,4488.96
2023-10-25T17:08:00Z,27.28,4121.6
2023-10-25T17:09:00Z,27.32,4001.28
2023-10-25T17:10:00Z,27.37,3883.52
2023-10-25T17:11:00Z,27.28,3863.04
2023-10-25T17:12:00Z,27.28,3797.76
2023-10-25T17:13:00Z,27.32,3873.28
2023-10-25T17:14:00Z,27.28,3836.16
2023-10-25T17:15:00Z,27.28,3663.36
2023-10-25T17:16:00Z,27.32,3449.6
2023-10-25T17:17:00Z,27.28,3275.52
2023-10-25T17:18:00Z,27.28,3201.28
2023-10-25T17:19:00Z,27.28,3005.44
2023-10-25T17:20:00Z,27.28,2970.88
2023-10-25T17:21:00Z,27.28,2855.68
2023-10-25T17:22:00Z,27.28,2775.04
2023-10-25T17:23:00Z,27.24,2708.48
2023-10-25T17:24:00Z,27.24,2605.44
2023-10-25T17:25:00Z,27.24,2520.96
2023-10-25T17:26:00Z,27.24,2382.08
2023-10-25T17:27:00Z,27.24,2284.16
2023-10-25T17:28:00Z,27.24,2213.76
2023-10-25T17:29:00Z,27.24,2024.32
2023-10-25T17:30:00Z,27.24,1991.68
2023-10-25T17:31:00Z,27.2,1926.4
2023-10-25T17:32:00Z,27.2,1815.04
2023-10-25T17:33:00Z,27.24,1790.72
2023-10-25T17:34:00Z,27.2,1701.12
2023-10-25T17:35:00Z,27.2,1656.32
2023-10-25T17:36:00Z,27.2,1694.72
2023-10-25T17:37:00Z,27.2,1635.84
2023-10-25T17:38:00Z,27.2,1616
2023-10-25T17:39:00Z,27.2,1626.24
2023-10-25T17:40:00Z,27.24,1568
2023-10-25T17:41:00Z,27.2,1441.92
2023-10-25T17:42:00Z,27.2,1413.12
2023-10-25T17:43:00Z,27.2,1278.72
2023-10-25T17:44:00Z,27.2,1337.6
2023-10-25T17:45:00Z,27.2,1222.72
2023-10-25T17:46:00Z,27.15,1191.68
2023-10-25T17:47:00Z,27.15,1125.76
2023-10-25T17:48:00Z,27.15,1029.44
2023-10-25T17:49:00Z,27.15,899.2
2023-10-25T17:50:00Z,27.2,793.6
2023-10-25T17:51:00Z,27.15,668.48
2023-10-25T17:52:00Z,27.15,571.04
2023-10-25T17:53:00Z,27.15,512.96
2023-10-25T17:54:00Z,27.15,474.88
2023-10-25T17:55:00Z,27.15,429.12
2023-10-25T17:56:00Z,27.15,403.2
2023-10-25T17:57:00Z,27.11,360.8
2023-10-25T17:58:00Z,27.11,316.88
2023-10-25T17:59:00Z,27.15,285.04
2023-10-25T18:00:00Z,27.11,253.92
2023-10-25T18:01:00Z,27.11,227.04
2023-10-25T18:02:00Z,27.11,202.16
2023-10-25T18:03:00Z,27.15,174.4
2023-10-25T18:04:00Z,27.11,153.72
2023-10-25T18:05:00Z,27.11,138.12
2023-10-25T18:06:00Z,27.15,120.96
2023-10-25T18:07:00Z,27.11,98.48
2023-10-25T18:08:00Z,27.07,83.76
2023-10-25T18:09:00Z,27.11,70.78
2023-10-25T18:10:00Z,27.11,57.4
2023-10-25T18:11:00Z,27.11,46.62
2023-10-25T18:12:00Z,27.07,35.82
2023-10-25T18:13:00Z,27.07,28.46
2023-10-25T18:14:00Z,27.11,21.59
2023-10-25T18:15:00Z,27.07,17.24
2023-10-25T18:16:00Z,27.11,13.15
2023-10-25T18:17:00Z,27.07,9.69
2023-10-25T18:18:00Z,27.07,6.9
2023-10-25T18:19:00Z,27.07,5.37
2023-10-25T18:20:00Z,27.11,3.86
2023-10-25T18:21:00Z,27.07,2.79
2023-10-25T18:22:00Z,27.07,1.93
2023-10-25T18:23:00Z,27.11,1.5
2023-10-25T18:24:00Z,27.02,0.85
2023-10-25T18:25:00Z,27.07,0.64
2023-10-25T18:26:00Z,27.11,0.42
2023-10-25T18:27:00Z,27.02,0.21
2023-10-25T18:28:00Z,27.07,0
2023-10-25T18:29:00Z,27.07,0
2023-10-25T18:30:00Z,27.07,0
2023-10-25T18:31:00Z,27.11,0
2023-10-25T18:32:00Z,27.07,0
2023-10-25T18:33:00Z,27.07,0
2023-10-25T18:34:00Z,27.02,0
2023-10-25T18:35:00Z,27.07,0
2023-10-25T18:36:00Z,27.07,0
2023-10-25T18:37:00Z,27.02,0
2023-10-25T18:38:00Z,27.11,0
2023-10-25T18:39:00Z,27.07,0
2023-10-25T18:40:00Z,27.02,0
2023-10-25T18:41:00Z,27.02,0
2023-10-25T18:42:00Z,27.02,0
2023-10-25T18:43:00Z,27.07,0
2023-10-25T18:44:00Z,27.07,0
2023-10-25T18:45:00Z,27.02,0
2023-10-25T18:46:00Z,27.07,0
2023-10-25T18:47:00Z,27.07,0
2023-10-25T18:48:00Z,27.07,0
2023-10-25T18:49:00Z,27.07,0
2023-10-25T18:50:00Z,27.02,0
2023-10-25T18:51:00Z,27.07,0
2023-10-25T18:52:00Z,27.02,0
2023-10-25T18:53:00Z,27.02,0
2023-10-25T18:54:00Z,27.02,0
2023-10-25T18:55:00Z,27.02,0
2023-10-25T18:56:00Z,27.07,0
2023-10-25T18:57:00Z,27.07,0
2023-10-25T18:58:00Z,27.07,0
2023-10-25T18:59:00Z,27.07,0
2023-10-25T19:00:00Z,26.98,0
2023-10-25T19:01:00Z,27.02,0
2023-10-25T19:02:00Z,26.98,0
2023-10-25T19:03:00Z,26.98,0
2023-10-25T19:04:00Z,27.02,0
2023-10-25T19:05:00Z,27.07,0
2023-10-25T19:06:00Z,26.98,0
2023-10-25T19:07:00Z,27.02,0
2023-10-25T19:08:00Z,27.07,0
2023-10-25T19:09:00Z,27.07,0
2023-10-25T19:10:00Z,27.02,0
2023-10-25T19:11:00Z,27.02,0
2023-10-25T19:12:00Z,26.98,0
2023-10-25T19:13:00Z,27.02,0
2023-10-25T19:14:00Z,27.02,0
2023-10-25T19:15:00Z,27.07,0
2023-10-25T19:16:00Z,27.02,0
2023-10-25T19:17:00Z,26.98,0
2023-10-25T19:18:00Z,26.98,0
2023-10-25T19:19:00Z,27.02,0
2023-10-25T19:20:00Z,27.07,0
2023-10-25T19:21:00Z,27.02,0
2023-10-25T19:22:00Z,26.98,0
2023-10-25T19:23:00Z,27.02,0
2023-10-25T19:24:00Z,26.98,0
2023-10-25T19:25:00Z,27.02,0
2023-10-25T19:26:00Z,27.02,0
2023-10-25T19:27:00Z,27.02,0
2023-10-25T19:28:00Z,27.02,0
2023-10-25T19:29:00Z,27.02,0
2023-10-25T19:30:00Z,27.02,0
2023-10-25T19:31:00Z,27.02,0
2023-10-25T19:32:00Z,26.98,0
2023-10-25T19:33:00Z,27.02,0
2023-10-25T19:34:00Z,27.02,0
2023-10-25T19:35:00Z,26.98,0
2023-10-25T19:36:00Z,27.02,0
2023-10-25T19:37:00Z,26.98,0
2023-10-25T19:38:00Z,26.98,0
2023-10-25T19:39:00Z,26.98,0
2023-10-25T19:40:00Z,26.98,0
2023-10-25T19:41:00Z,26.98,0
2023-10-25T19:42:00Z,26.98,0
2023-10-25T19:43:00Z,26.98,0
2023-10-25T19:44:00Z,27.02,0
2023-10-25T19:45:00Z,26.98,0
2023-10-25T19:46:00Z,26.98,0
2023-10-25T19:47:00Z,26.98,0
2023-10-25T19:48:00Z,26.98,0
2023-10-25T19:49:00Z,26.98,0
2023-10-25T19:50:00Z,26.94,0
2023-10-25T19:51:00Z,26.98,0
2023-10-25T19:52:00Z,27.02,0
2023-10-25T19:53:00Z,26.98,0
2023-10-25T19:54:00Z,27.02,0
2023-10-25T19:55:00Z,26.98,0
2023-10-25T19:56:00Z,27.02,0
2023-10-25T19:57:00Z,26.94,0
2023-10-25T19:58:00Z,26.98,0
2023-10-25T19:59:00Z,26.98,0
2023-10-25T20:00:00Z,26.98,0
2023-10-25T20:01:00Z,26.98,0
2023-10-25T20:02:00Z,26.98,0
2023-10-25T20:03:00Z,26.94,0
2023-10-25T20:04:00Z,26.98,0
2023-10-25T20:05:00Z,26.98,0
2023-10-25T20:06:00Z,26.98,0
2023-10-25T20:07:00Z,26.98,0
2023-10-25T20:08:00Z,27.02,0
2023-10-25T20:09:00Z,26.98,0
2023-10-25T20:10:00Z,26.98,0
2023-10-25T20:11:00Z,26.98,0
2023-10-25T20:12:00Z,27.02,0
2023-10-25T20:13:00Z,27.02,0
2023-10-25T20:14:00Z,26.98,0
2023-10-25T20:15:00Z,26.98,0
2023-10-25T20:16:00Z,27.02,0
2023-10-25T20:17:00Z,26.94,0
2023-10-25T20:18:00Z,26.98,0
2023-10-25T20:19:00Z,26.98,0
2023-10-25T20:20:00Z,26.98,0
2023-10-25T20:21:00Z,26.98,0
2023-10-25T20:22:00Z,26.98,0
2023-10-25T20:23:00Z,27.02,0
2023-10-25T20:24:00Z,26.98,0
2023-10-25T20:25:00Z,26.98,0
2023-10-25T20:26:00Z,26.94,0
2023-10-25T20:27:00Z,26.98,0
2023-10-25T20:28:00Z,26.98,0
2023-10-25T20:29:00Z,26.98,0
2023-10-25T20:30:00Z,26.98,0
2023-10-25T20:31:00Z,26.94,0
2023-10-25T20:32:00Z,26.94,0
2023-10-25T20:33:00Z,26.98,0
2023-10-25T20:34:00Z,26.94,0
2023-10-25T20:35:00Z,26.98,0
2023-10-25T20:36:00Z,26.98,0
2023-10-25T20:37:00Z,26.98,0
2023-10-25T20:38:00Z,26.94,0
2023-10-25T20:39:00Z,26.98,0
2023-10-25T20:40:00Z,26.98,0
2023-10-25T20:41:00Z,26.94,0
2023-10-25T20:42:00Z,26.94,0
2023-10-25T20:43:00Z,26.98,0
2023-10-25T20:44:00Z,26.98,0
2023-10-25T20:45:00Z,26.94,0
2023-10-25T20:46:00Z,26.94,0
2023-10-25T20:47:00Z,26.94,0
2023-10-25T20:48:00Z,26.94,0
2023-10-25T20:49:00Z,26.98,0
2023-10-25T20:50:00Z,26.98,0
2023-10-25T20:51:00Z,26.94,0
2023-10-25T20:52:00Z,26.94,0
2023-10-25T20:53:00Z,26.98,0
2023-10-25T20:54:00Z,26.94,0
2023-10-25T20:55:00Z,26.98,0
2023-10-25T20:56:00Z,26.94,0
2023-10-25T20:57:00Z,26.98,0
2023-10-25T20:58:00Z,26.94,0
2023-10-25T20:59:00Z,26.94,0
2023-10-25T21:00:00Z,26.94,0
2023-10-25T21:01:00Z,26.9,0
2023-10-25T21:02:00Z,26.94,0
2023-10-25T21:03:00Z,26.94,0
2023-10-25T21:04:00Z,26.98,0
2023-10-25T21:05:00Z,26.94,0
2023-10-25T21:06:00Z,26.94,0
2023-10-25T21:07:00Z,26.98,0
2023-10-25T21:08:00Z,26.94,0
2023-10-25T21:09:00Z,26.94,0
2023-10-25T21:10:00Z,26.98,0
2023-10-25T21:11:00Z,26.94,0
2023-10-25T21:12:00Z,26.98,0
2023-10-25T21:13:00Z,26.98,0
2023-10-25T21:14:00Z,26.94,0
2023-10-25T21:15:00Z,26.98,0
2023-10-25T21:16:00Z,26.94,0
2023-10-25T21:17:00Z,26.94,0
2023-10-25T21:18:00Z,26.98,0
2023-10-25T21:19:00Z,26.9,0
2023-10-25T21:20:00Z,26.9,0
2023-10-25T21:21:00Z,26.9,0
2023-10-25T21:22:00Z,26.94,0
2023-10-25T21:23:00Z,26.94,0
2023-10-25T21:24:00Z,26.94,0
2023-10-25T21:25:00Z,26.94,0
2023-10-25T21:26:00Z,26.98,0
2023-10-25T21:27:00Z,26.94,0
2023-10-25T21:28:00Z,26.9,0
2023-10-25T21:29:00Z,26.94,0
2023-10-25T21:30:00Z,26.94,0
2023-10-25T21:31:00Z,26.9,0
2023-10-25T21:32:00Z,26.94,0
2023-10-25T21:33:00Z,26.94,0
2023-10-25T21:34:00Z,26.94,0
2023-10-25T21:35:00Z,26.9,0
2023-10-25T21:36:00Z,26.94,0
2023-10-25T21:37:00Z,26.9,0
2023-10-25T21:38:00Z,26.94,0
2023-10-25T21:39:00Z,26.94,0
2023-10-25T21:40:00Z,26.94,0
2023-10-25T21:41:00Z,26.94,0
2023-10-25T21:42:00Z,26.94,0
2023-10-25T21:43:00Z,26.94,0
2023-10-25T21:44:00Z,26.98,0
2023-10-25T21:45:00Z,26.94,0
2023-10-25T21:46:00Z,26.94,0
2023-10-25T21:47:00Z,26.98,0
2023-10-25T21:48:00Z,26.94,0
2023-10-25T21:49:00Z,26.9,0
2023-10-25T21:50:00Z,26.94,0
2023-10-25T21:51:00Z,26.98,0
2023-10-25T21:52:00Z,26.94,0
2023-10-25T21:53:00Z,26.94,0
2023-10-25T21:54:00Z,26.94,0
2023-10-25T21:55:00Z,26.9,0
2023-10-25T21:56:00Z,26.98,0
2023-10-25T21:57:00Z,26.94,0
2023-10-25T21:58:00Z,26.94,0
2023-10-25T21:59:00Z,26.94,0
2023-10-25T22:00:00Z,26.94,0
2023-10-25T22:01:00Z,26.94,0
2023-10-25T22:02:00Z,26.94,0
2023-10-25T22:03:00Z,26.94,0
2023-10-25T22:04:00Z,26.94,0
2023-10-25T22:05:00Z,26.94,0
2023-10-25T22:06:00Z,26.9,0
2023-10-25T22:07:00Z,26.94,0
2023-10-25T22:08:00Z,26.94,0
2023-10-25T22:09:00Z,26.9,0
2023-10-25T22:10:00Z,26.98,0
2023-10-25T22:11:00Z,26.94,0
2023-10-25T22:12:00Z,26.94,0
2023-10-25T22:13:00Z,26.98,0
2023-10-25T22:14:00Z,26.94,0
2023-10-25T22:15:00Z,26.94,0
2023-10-25T22:16:00Z,26.98,0
2023-10-25T22:17:00Z,26.94,0
2023-10-25T22:18:00Z,26.94,0
2023-10-25T22:19:00Z,26.94,0
2023-10-25T22:20:00Z,26.98,0
2023-10-25T22:21:00Z,26.94,0
2023-10-25T22:22:00Z,26.94,0
2023-10-25T22:23:00Z,26.94,0
2023-10-25T22:24:00Z,26.9,0
2023-10-25T22:25:00Z,26.9,0
2023-10-25T22:26:00Z,26.94,0
2023-10-25T22:27:00Z,26.94,0
2023-10-25T22:28:00Z,26.94,0
2023-10-25T22:29:00Z,26.94,0
2023-10-25T22:30:00Z,26.94,0
2023-10-25T22:31:00Z,26.9,0
2023-10-25T22:32:00Z,26.94,0
2023-10-25T22:33:00Z,26.94,0
2023-10-25T22:34:00Z,26.94,0
2023-10-25T22:35:00Z,26.98,0
2023-10-25T22:36:00Z,26.94,0
2023-10-25T22:37:00Z,26.98,0
2023-10-25T22:38:00Z,26.98,0
2023-10-25T22:39:00Z,26.94,0
2023-10-25T22:40:00Z,26.94,0
2023-10-25T22:41:00Z,26.94,0
2023-10-25T22:42:00Z,26.9,0
2023-10-25T22:43:00Z,26.9,0
2023-10-25T22:44:00Z,26.94,0
2023-10-25T22:45:00Z,26.98,0
2023-10-25T22:46:00Z,26.94,0
2023-10-25T22:47:00Z,26.98,0
2023-10-25T22:48:00Z,26.94,0
2023-10-25T22:49:00Z,26.98,0
2023-10-25T22:50:00Z,26.94,0
2023-10-25T22:51:00Z,26.94,0
2023-10-25T22:52:00Z,26.94,0
2023-10-25T22:53:00Z,26.98,0
2023-10-25T22:54:00Z,26.94,0
2023-10-25T22:55:00Z,26.94,0
2023-10-25T22:56:00Z,26.94,0
2023-10-25T22:57:00Z,26.94,0
2023-10-25T22:58:00Z,26.94,0
2023-10-25T22:59:00Z,26.98,0
2023-10-25T23:00:00Z,26.94,0
2023-10-25T23:01:00Z,26.94,0
2023-10-25T23:02:00Z,26.94,0
2023-10-25T23:03:00Z,26.98,0
2023-10-25T23:04:00Z,26.94,0
2023-10-25T23:05:00Z,26.98,0
2023-10-25T23:06:00Z,26.98,0
2023-10-25T23:07:00Z,26.94,0
2023-10-25T23:08:00Z,26.94,0
2023-10-25T23:09:00Z,26.98,0
2023-10-25T23:10:00Z,26.98,0
2023-10-25T23:11:00Z,26.94,0
2023-10-25T23:12:00Z,26.94,0
2023-10-25T23:13:00Z,26.94,0
2023-10-25T23:14:00Z,26.98,0
2023-10-25T23:15:00Z,26.94,0
2023-10-25T23:16:00Z,26.98,0
2023-10-25T23:17:00Z,26.94,0
2023-10-25T23:18:00Z,26.94,0
2023-10-25T23:19:00Z,26.94,0
2023-10-25T23:20:00Z,26.94,0
2023-10-25T23:21:00Z,26.9,0
2023-10-25T23:22:00Z,26.98,0
2023-10-25T23:23:00Z,26.94,0
2023-10-25T23:24:00Z,26.94,0
2023-10-25T23:25:00Z,26.94,0
2023-10-25T23:26:00Z,26.94,0
2023-10-25T23:27:00Z,26.9,0
2023-10-25T23:28:00Z,26.94,0
2023-10-25T23:29:00Z,26.94,0
2023-10-25T23:30:00Z,26.9,0
2023-10-25T23:31:00Z,26.94,0
2023-10-25T23:32:00Z,26.94,0
2023-10-25T23:33:00Z,26.94,0
2023-10-25T23:34:00Z,26.9,0
2023-10-25T23:35:00Z,26.94,0
2023-10-25T23:36:00Z,26.94,0
2023-10-25T23:37:00Z,26.9,0
2023-10-25T23:38:00Z,26.9,0
2023-10-25T23:39:00Z,26.94,0
2023-10-25T23:40:00Z,26.94,0
2023-10-25T23:41:00Z,26.9,0
2023-10-25T23:42:00Z,26.9,0
2023-10-25T23:43:00Z,26.9,0
2023-10-25T23:44:00Z,26.9,0
2023-10-25T23:45:00Z,26.94,0
2023-10-25T23:46:00Z,26.94,0
2023-10-25T23:47:00Z,26.94,0
2023-10-25T23:48:00Z,26.9,0
2023-10-25T23:49:00Z,26.94,0
2023-10-25T23:50:00Z,26.9,0
2023-10-25T23:51:00Z,26.94,0
2023-10-25T23:52:00Z,26.9,0
2023-10-25T23:53:00Z,26.85,0
2023-10-25T23:54:00Z,26.94,0
2023-10-25T23:55:00Z,26.9,0
2023-10-25T23:56:00Z,26.9,0
2023-10-25T23:57:00Z,26.9,0
2023-10-25T23:58:00Z,26.9,0
2023-10-25T23:59:00Z,26.9,0
2023-10-26T00:00:00Z,26.9,0
2023-10-26T00:01:00Z,26.9,0
2023-10-26T00:02:00Z,26.9,0
2023-10-26T00:03:00Z,26.9,0
2023-10-26T00:04:00Z,26.9,0
2023-10-26T00:05:00Z,26.9,0
2023-10-26T00:06:00Z,26.9,0
2023-10-26T00:07:00Z,26.94,0
2023-10-26T00:08:00Z,26.9,0
2023-10-26T00:09:00Z,26.9,0
2023-10-26T00:10:00Z,26.9,0
2023-10-26T00:11:00Z,26.9,0
2023-10-26T00:12:00Z,26.9,0
2023-10-26T00:13:00Z,26.85,0
2023-10-26T00:14:00Z,26.85,0
2023-10-26T00:15:00Z,26.9,0
2023-10-26T00:16:00Z,26.94,0
2023-10-26T00:17:00Z,26.94,0
2023-10-26T00:18:00Z,26.9,0
2023-10-26T00:19:00Z,26.9,0
2023-10-26T00:20:00Z,26.9,0
2023-10-26T00:21:00Z,26.9,0
2023-10-26T00:22:00Z,26.9,0
2023-10-26T00:23:00Z,26.9,0
2023-10-26T00:24:00Z,26.9,0
2023-10-26T00:25:00Z,26.9,0
2023-10-26T00:26:00Z,26.94,0
2023-10-26T00:27:00Z,26.9,0
2023-10-26T00:28:00Z,26.9,0
2023-10-26T00:29:00Z,26.9,0
2023-10-26T00:30:00Z,26.9,0
2023-10-26T00:31:00Z,26.9,0
2023-10-26T00:32:00Z,26.85,0
2023-10-26T00:33:00Z,26.9,0
2023-10-26T00:34:00Z,26.9,0
2023-10-26T00:35:00Z,26.9,0
2023-10-26T00:36:00Z,26.9,0
2023-10-26T00:37:00Z,26.9,0
2023-10-26T00:38:00Z,26.9,0
2023-10-26T00:39:00Z,26.9,0
2023-10-26T00:40:00Z,26.85,0
2023-10-26T00:41:00Z,26.9,0
2023-10-26T00:42:00Z,26.85,0
2023-10-26T00:43:00Z,26.9,0
2023-10-26T00:44:00Z,26.9,0
2023-10-26T00:45:00Z,26.94,0
2023-10-26T00:46:00Z,26.9,0
2023-10-26T00:47:00Z,26.85,0
2023-10-26T00:48:00Z,26.9,0
2023-10-26T00:49:00Z,26.9,0
2023-10-26T00:50:00Z,26.9,0
2023-10-26T00:51:00Z,26.85,0
2023-10-26T00:52:00Z,26.9,0
2023-10-26T00:53:00Z,26.9,0
2023-10-26T00:54:00Z,26.9,0
2023-10-26T00:55:00Z,26.85,0
2023-10-26T00:56:00Z,26.85,0
2023-10-26T00:57:00Z,26.85,0
2023-10-26T00:58:00Z,26.94,0
2023-10-26T00:59:00Z,26.85,0
2023-10-26T01:00:00Z,26.85,0
2023-10-26T01:01:00Z,26.85,0
2023-10-26T01:02:00Z,26.85,0
