Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2023-11-03 08:00:00,20739324,26.400000000000002,17233.0062361171,9.830606360602872
2023-11-03 08:00:01,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:02,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:03,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:04,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:05,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:06,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:07,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:08,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:09,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:10,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:11,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:12,20739324,26.41,17233.0062361171,9.82850631008678
2023-11-03 08:00:13,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:14,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:15,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:16,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:17,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:18,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:19,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:20,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:21,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:22,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:23,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:24,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:25,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:26,20739324,26.42,17233.0062361171,9.826407014613206
2023-11-03 08:00:27,20739324,26.42,17233.0062361171,9.826407014613206
