date,TempInSitu,Lux,Light_serial
01/29/2024 11:45:00,33.5,65085.44,21335988
01/29/2024 11:46:00,33.46,66068.48,21335988
01/29/2024 11:47:00,33.46,65085.44,21335988
01/29/2024 11:48:00,33.42,61276.16,21335988
01/29/2024 11:49:00,33.42,62402.56,21335988
01/29/2024 11:50:00,33.46,65187.84,21335988
01/29/2024 11:51:00,33.33,61829.12,21335988
01/29/2024 11:52:00,33.29,61808.64,21335988
01/29/2024 11:53:00,33.37,61747.2,21335988
01/29/2024 11:54:00,33.33,54784,21335988
01/29/2024 11:55:00,33.33,54210.56,21335988
01/29/2024 11:56:00,33.29,49274.88,21335988
01/29/2024 11:57:00,33.37,54169.6,21335988
01/29/2024 11:58:00,33.42,53637.12,21335988
01/29/2024 11:59:00,33.42,47759.36,21335988
01/29/2024 12:00:00,33.33,46940.16,21335988
01/29/2024 12:01:00,33.29,43499.52,21335988
01/29/2024 12:02:00,33.25,40151.04,21335988
01/29/2024 12:03:00,33.29,40120.32,21335988
01/29/2024 12:04:00,33.29,42926.08,21335988
01/29/2024 12:05:00,33.33,38840.32,21335988
01/29/2024 12:06:00,33.33,33443.84,21335988
01/29/2024 12:07:00,33.33,41287.68,21335988
01/29/2024 12:08:00,33.33,42004.48,21335988
01/29/2024 12:09:00,33.33,37990.4,21335988
01/29/2024 12:10:00,33.37,42004.48,21335988
01/29/2024 12:11:00,33.29,40222.72,21335988
01/29/2024 12:12:00,33.42,36188.16,21335988
01/29/2024 12:13:00,33.33,40704,21335988
01/29/2024 12:14:00,33.37,34600.96,21335988
01/29/2024 12:15:00,33.46,40396.8,21335988
01/29/2024 12:16:00,33.37,36751.36,21335988
01/29/2024 12:17:00,33.29,32911.36,21335988
01/29/2024 12:18:00,33.37,39485.44,21335988
01/29/2024 12:19:00,33.33,38082.56,21335988
01/29/2024 12:20:00,33.33,36034.56,21335988
01/29/2024 12:21:00,33.25,31621.12,21335988
01/29/2024 12:22:00,33.2,28528.64,21335988
01/29/2024 12:23:00,33.12,27688.96,21335988
01/29/2024 12:24:00,33.12,31488,21335988
01/29/2024 12:25:00,33.16,31252.48,21335988
01/29/2024 12:26:00,33.2,34099.2,21335988
01/29/2024 12:27:00,33.29,38082.56,21335988
01/29/2024 12:28:00,33.33,33116.16,21335988
01/29/2024 12:29:00,33.42,34099.2,21335988
01/29/2024 12:30:00,33.42,33331.2,21335988
01/29/2024 12:31:00,33.37,37642.24,21335988
01/29/2024 12:32:00,33.46,34560,21335988
01/29/2024 12:33:00,33.5,42455.04,21335988
01/29/2024 12:34:00,33.42,38307.84,21335988
01/29/2024 12:35:00,33.55,32573.44,21335988
01/29/2024 12:36:00,33.55,29859.84,21335988
01/29/2024 12:37:00,33.46,43560.96,21335988
01/29/2024 12:38:00,33.46,35604.48,21335988
01/29/2024 12:39:00,33.46,36464.64,21335988
